province;red;green;blue;x;x;
2806;128;108;159;Palau Sea;x;x
2807;170;111;32;Melenesia Sea;x;x
2808;2;114;160;East Philippine Sea;x;x
2809;44;117;33;Yap Sea;x;x
2810;86;120;161;Woleai Sea;x;x
2811;128;123;34;Chuuk Sea;x;x
2812;170;126;162;Chamori Sea;x;x
2813;2;129;35;Pohnpei Sea;x;x
2814;44;132;163;Nauru Sea;x;x
2815;86;135;36;Temotu Sea;x;x
2816;128;138;164;Samoa Sea;x;x
2817;170;141;37;Tuvalu Sea;x;x
2818;2;144;165;Tungaru Sea;x;x
2819;44;147;38;Tokelau Sea;x;x
2820;86;150;166;Rawaki Sea;x;x
2821;128;153;39;Kalama Sea;x;x
2822;170;156;167;Ratak Sea;x;x
2823;2;159;40;Railik Sea;x;x
2824;44;162;168;Enenkio Sea;x;x
2825;86;165;41;Micronesia Sea;x;x
2826;128;168;169;Kauihelani Sea;x;x
2827;170;171;42;Ioretto Basin;x;x
2828;2;174;170;Shatsky Rise;x;x
2829;44;177;43;Emperor Seamounts;x;x
2830;86;180;171;Kuril Basin;x;x
2831;128;183;44;Hess Rise;x;x
2832;170;186;172;Bering Sea;x;x
2833;2;189;45;Aleutian Basin;x;x
2834;44;192;173;Alyutor Sea;x;x
2835;86;195;46;Aleutian Sea;x;x
2836;128;198;174;Qikrtaq Sea;x;x
2837;170;201;47;Alyeska Gulf;x;x
2838;2;204;175;Tlingit Coast;x;x
2839;44;207;48;Haida Coast;x;x
2840;86;210;176;Salish Coast;x;x
2841;128;0;49;Passage Sea;x;x
2842;170;3;177;Hess Basin;x;x
2843;2;6;50;Kawesqar Coast;x;x
2844;44;9;178;Chono Bay;x;x
2845;86;12;51;Mapuche Coast;x;x
2846;128;15;179;Atacama Coast;x;x
2847;170;18;52;Aymara Bight;x;x
2848;2;21;180;Quechuan Coast;x;x
2849;44;24;53;Chimor Coast;x;x
2850;86;27;181;Quitu Cara Coast;x;x
2851;128;30;54;Quimbaya Gulf;x;x
2852;170;33;182;Ngabe Bay;x;x
2853;2;36;55;Niquiran Coast;x;x
2854;44;39;183;Cuzcatlan Coast;x;x
2855;86;42;56;Moluwapi Sea;x;x
2856;128;45;184;Nazca Sea;x;x
2857;170;48;57;Yawatisuyu Sea;x;x
2858;2;51;185;Mamaqucha Sea;x;x
2859;44;54;58;Izapa Coast;x;x
2860;86;57;186;Tlapan Coast;x;x
2861;128;60;59;Tzintzuntzani Coast;x;x
2862;170;63;187;Colotlan Strait;x;x
2863;2;66;60;Colhuacan Coast;x;x
2864;44;69;188;Opata Gulf;x;x
2865;86;72;61;Socorro Sea;x;x
2866;128;75;189;Guaycura Coast;x;x
2867;170;78;62;Cochimi Coast;x;x
2868;2;81;190;Tongva Coast;x;x
2869;44;84;63;Ohlone Coast;x;x
2870;86;87;191;Klamath Coast;x;x
2871;128;90;64;Chinook Coast;x;x
2872;170;93;192;Hawaii Sea;x;x
2873;2;96;65;Hawaii Basin;x;x
2874;44;99;193;Tufts Basin;x;x
2875;86;102;66;Mendocino Sea;x;x
2876;128;105;194;Murray Sea;x;x
2877;170;108;67;California Sea;x;x
2878;2;111;195;Molokai Sea;x;x
2879;44;114;68;Tabuaera Sea;x;x
2880;86;117;196;Manihiki Sea;x;x
2881;128;120;69;Rarotonga Sea;x;x
2882;170;123;197;Nuku Hiva Sea;x;x
2883;2;126;70;Tahiti Sea;x;x
2884;44;129;198;Tau Tama Sea;x;x
2885;86;132;71;Rapa Nui Sea;x;x
2886;128;135;199;Clarion Sea;x;x
2887;170;138;72;Tangaroa Sea;x;x
2888;2;141;200;Tlaloc Sea;x;x
2889;44;144;73;Clipperton Sea;x;x
2890;86;147;201;Polynesian Sea;x;x
2891;128;150;74;Hiva Sea;x;x
2892;170;153;202;Humboldt Sea;x;x
2893;2;156;75;Challenge Sea;x;x
2894;44;159;203;Eltanin Sea;x;x
2895;128;150;19;Suruga;x;x
2896;170;153;147;Owari;x;x
2897;2;156;20;Mino;x;x
2898;44;159;148;Etchu;x;x
2899;86;162;21;Kaga;x;x
2900;128;165;149;Echizen;x;x
2901;170;168;22;Ise;x;x
2902;2;171;150;Omi;x;x
2903;2;90;80;Yamato;x;x
2904;44;93;208;Yamashiro;x;x
2905;44;105;18;Tango;x;x
2906;86;108;146;Settsu;x;x
2907;128;111;19;Kii;x;x
2908;170;114;147;Tajima;x;x
2909;43;48;19;Kuye;x;x
2910;85;51;147;Karput;x;x
2911;127;54;20;Oshima;x;x
2912;169;57;148;Ishikari;x;x
2913;1;60;21;Kusuri;x;x
2914;43;63;149;Amami;x;x
2915;85;66;22;Ryukyu;x;x
2916;127;69;150;Sakishima;x;x
2917;2;51;130;Yongwon;x #Hailan;x
2918;44;54;3;Anwon;x #Suifan;x
2919;86;57;131;Hurha;x;x
2920;128;60;4;Bojo;x;x
2921;170;63;132;Bukgye;x;x
2922;2;66;5;Hae;x;x
2923;44;69;133;Hwang;x;x
2924;86;72;6;Gyeonggi;x;x
2925;128;75;134;Gyo;x;x
2926;170;78;7;Donggye;x;x
2927;2;81;135;Gwang;x;x
2928;44;84;8;Gong;x;x
2929;86;87;136;Cheong;x;x
2930;128;90;9;Won;x;x
2931;170;93;137;Jeon;x;x
2932;2;96;10;Na;x;x
2933;44;99;138;Seung;x;x
2934;86;102;11;Jeju;x;x
2935;128;105;139;Sang;x;x
2936;170;108;12;Gang;x;x
2937;2;111;140;Yang;x;x
2938;2;30;70;Yongcheon;x;x
2939;44;33;198;Hyeongdeok;x;x
2940;86;36;71;Namhae;x;x
2941;128;39;199;Amnok;x;x
2942;170;42;72;Jangnyeong;x;x
2943;2;45;200;Buyeo;x;x
2944;44;48;73;Makhil;x;x
2945;86;51;201;Jeongri;x;x
2946;128;54;74;Anbyeon;x;x
2947;170;57;202;Solbin;x;x
2948;2;60;75;Dongpyeong;x;x
2949;44;63;203;Cheoli;x;x
2950;86;66;76;Hoewon;x;x
2951;128;69;204;Yeongju;x;x
2952;170;72;77;Dongju;x;x
2953;2;75;205;Sokju;x;x
2954;44;78;78;Tsushima;x;x
2955;128;45;129;Ghuad-neng;x;x
2956;170;48;2;Drieux;x;x
2957;128;63;175;Hispaniola Coast;x;x
2958;170;66;48;Kamchatka Bay;x;x
2959;44;72;49;Sambirano;x;x
2960;85;69;87;Antongil;x;x
2961;2;69;176;Marka;x;x
2962;127;72;215;Isamu Pati;x;x
2963;169;75;88;Kangila;x;x
2964;1;78;216;Ingomba Ilele;x;x
2965;43;81;89;Tere;x;x
2966;85;84;217;Masekesa;x;x
2967;127;87;90;Inyanga;x;x
2968;169;90;218;Dambarare;x;x
2969;1;93;91;Mapela;x;x
2970;43;96;219;Chikova;x;x
2971;85;99;92;Zumbo;x;x
2972;85;186;192;Sena;x;x
2973;86;105;182;Mtelegwa;x;x
2974;1;72;81;Malumba;x;x
2975;85;159;2;Chibvumani;x;x
2976;127;162;130;Khami;x;x
2977;169;165;3;Domboshava;x;x
2978;1;168;131;Matendera;x;x
2979;43;171;4;Toutswemogala;x;x
2980;85;174;132;Dzata;x;x
2981;127;177;5;Tulamela;x;x
2982;169;180;133;;x;
2983;1;183;6;;x;
2984;127;24;15;;x;
2985;127;51;160;Dartsedo;x;x
2986;169;54;32;;x;
2987;44;81;43;;x;
2988;86;84;171;;x;
2989;170;90;172;;x;
2990;2;93;45;;x;
2991;44;96;173;;x;
2992;86;99;46;;x;
2993;128;102;174;;x;
2994;170;105;47;Diexi;x;
2995;2;108;175;Dzoi;x;
2996;44;111;48;Ngawa;x;
2997;86;114;176;;x;
2998;128;117;49;Sungqu;x;
2999;44;18;68;;x;
3000;86;21;196;;x;
3001;128;24;69;;x;
3002;170;27;197;;x;
3003;169;189;182;;x;
3004;1;192;56;Baima;x;x
3005;1;42;76;Thandwe;x;
3006;43;45;204;Vaisali;x #Waithali;
3007;85;48;77;Khampat;x;
3008;1;102;86;Bagan;x;
3009;1;24;136;Kyaukse;x;
3010;85;108;87;Pegu;x;
3011;127;111;215;Dagon;x;
3012;169;114;88;Martaban;x;
3013;1;117;216;Thaton;x;
3014;43;120;89;Hariphunchai;x;
3015;85;123;217;Lavodapura;x;
3016;127;126;90;U Thong;x;
3017;169;129;218;Ratchaburi;x;
3018;1;132;91;Phetchaburi;x;
3019;43;135;219;Nakhon Pathom;x;
3020;85;138;92;Chaiya;x;
3021;127;141;220;Nakhon Si Thammarat;x;
3022;169;144;93;Kedaram;x;
3023;1;147;221;Wiang-jun;x;
3024;43;150;94;Si Thep;x;
3025;85;153;222;Phimai;x;
3026;127;156;95;Angkor Wat;x;
3027;169;159;223;Banteay Srei;x;
3028;1;162;96;Hariharalaya;x;
3029;43;165;224;Preah Vihear;x;
3030;85;168;97;Champassak;x;
3031;127;171;225;Stung Treng;x;
3032;169;174;98;Sambor Prei Kuk;x;
3033;1;177;226;Wat Nokor;x;
3034;43;180;99;Angkor Borei;x;
3035;85;183;227;Oc Eo;x;
3036;127;186;100;Prey Nokor;x;
3037;169;189;228;Panduranga;x;
3038;1;192;1;Kauthara;x;
3039;43;195;129;Vijaya;x;
3040;85;198;2;Indrapura;x;
3041;127;201;130;Amaravati;x;
3042;169;204;3;Ha Tinh;x;
3043;1;207;131;Ke Van;x;
3044;43;210;4;Thanh Hoa;x;
3045;85;0;132;Hoanya;x;
3046;127;3;5;Thang Long;x;
3047;169;6;133;Xiangkhouang;x;
3048;1;9;6;Luang Prabang;x;
3049;43;12;134;Nan;x;
3050;85;15;7;Sukhothai;x;
3051;127;18;135;Phitsanulok;x;
3052;169;21;8;Nakhon Sawan;x;
3053;43;105;214;Ava;x;
3054;43;27;9;Lampang;x;
3055;85;30;137;Chiang Mai;x;
3056;127;33;10;Chiang Rai;x;
3057;169;36;138;Phayao;x;
3058;1;39;11;Mergui;x;
3059;43;42;139;Bassein;x;
3060;85;45;12;Prome;x;
3061;127;48;140;Minbu;x;
3062;169;51;13;Tagaung;x;
3063;1;54;141;Bhamo;x;
3064;43;57;14;Ngapudaw;x;
3065;85;60;142;Mogaung;x;
3066;127;63;15;Yawnghwe;x;
3067;169;66;143;Ann;x;
3068;1;69;16;Taungoo;x;
3069;43;72;144;Ngoenyang;x;
3070;85;75;17;Chaiyaphum;x;
3071;127;78;145;Muang Fa Daet;x;
3072;169;81;18;Phanat Nikhon;x;
3073;1;84;146;Dong Lakhon;x;
3074;43;87;19;Dong Si Maha Phot;x;
3075;85;90;147;Phutthaisong;x;
3076;127;93;20;Battambang;x;
3077;169;96;148;Preah Trapeang;x;
3078;1;99;21;Phan Thiet;x;
3079;43;102;149;Gia Nghia;x;
3080;85;105;22;Buon Ma Thuot;x;
3081;127;108;150;Tuy Hoa;x;
3082;169;111;23;Pleiku;x;
3083;1;114;151;Kon Tum;x;
3084;43;117;24;Dong Hoi;x;
3085;85;120;152;Son La;x;
3086;127;123;26;Dien Bien Phu;x;
3087;169;126;153;Lai Chau;x;
3088;1;129;26;Lao Cai;x;
3089;43;132;154;Yen Bai;x;
3090;85;135;27;Ha Giang;x;
3091;127;138;155;Taokas;x;
3092;169;141;28;Lang Son;x;
3093;1;144;156;Atayal;x;
3094;43;147;29;Haiphong;x;
3095;85;150;157;Thai Nguyen;x;
3096;127;153;30;Hoa Tinh;x;
3097;169;156;158;Savannakhet;x;
3098;1;159;31;Phongsali;x;
3099;43;162;159;Salavan;x;
3100;85;165;34;Thakhek;x;x
3101;127;168;160;Tavoy;x;
3102;169;171;33;Ye;x;
3103;1;174;161;Keng Tung;x;
3104;43;177;34;Lashio;x;
3105;85;180;162;Hansawadi;x;
3106;127;183;35;Luang Namtha;x;
3107;169;186;163;Ban Houayxay;x;
3108;1;189;36;Takua Pa;x;
3109;43;192;164;Pattani;x;
3110;85;195;37;Pekan;x;
3111;127;198;165;Kutai;x;
3112;169;201;38;Barus;x;
3113;1;204;166;Panai;x;
3114;43;207;39;Lingga;x;
3115;85;210;167;Kota Kapur;x;
3116;127;0;40;Muaro Jambi;x;
3117;169;3;168;Karang Berahi;x;
3118;1;6;41;Palembang;x;
3119;43;9;169;Palas Pasemah;x;
3120;85;12;42;Tanah Abang;x;
3121;127;15;170;Banten Girang;x;
3122;169;18;43;Pulasari;x;
3123;1;21;171;Cibadak;x;
3124;43;24;44;Pakuan Pajajaran;x;
3125;85;27;172;Tugu;x;
3126;127;30;45;Cimanuk;x;
3127;169;33;173;Kawali;x;
3128;1;36;46;Pangandaran;x;
3129;43;39;174;Cangkuang;x;
3130;85;42;47;Bojong Menje;x;
3131;127;45;175;Dieng;x;
3132;169;48;48;Gianyar;x;
3133;1;51;176;Kahuripan;x;
3134;43;54;49;Daha;x;
3135;85;57;177;Barabudur;x;
3136;127;60;50;Lwaram;x;
3137;169;63;178;Prambanan;x;
3138;1;66;51;Palah;x;
3139;43;69;179;Tumapel;x;
3140;85;72;52;Wwatan;x;
3141;127;75;180;Bangkalan;x;
3142;169;78;53;Pasuruhan;x;
3143;1;81;181;Tanjungpura;x;
3144;43;84;54;Terengganu;x;
3145;85;87;182;Kelantan;x;
3146;127;90;55;Lamuri;x;
3147;169;93;183;Perlak;x;
3148;1;96;56;Ternate;x;
3149;43;99;184;Banjarmasin;x;
3150;85;102;57;Sukadana;x;
3151;127;105;185;Sambas;x;
3152;169;108;58;Ketapang;x;
3153;1;111;186;Tarakan;x;
3154;43;114;59;Bakulapura;x;
3155;85;117;187;Poli;x;
3156;127;120;60;Banggai;x;
3157;169;123;188;Jenggi;x;
3158;1;126;61;Tiwu;x;
3159;43;129;189;Huangmachu;x;
3160;85;132;62;Gurun;x;
3161;127;135;190;Bima;x;
3162;169;138;63;Makassar;x;
3163;1;141;191;Bangai;x;
3164;43;144;64;Hutan Kadali;x;
3165;85;147;192;Katingan;x;
3166;127;150;65;Temasek;x;
3167;169;153;193;Samudra;x;
3168;1;156;66;Tulangbawang;x;
3169;43;159;196;Bengkulu;x;x
3170;85;162;67;Pagarruyung;x;
3171;127;165;195;Padang;x;
3172;169;168;68;Aru;x;
3173;1;171;196;Pariaman;x;
3174;43;174;69;Mukomuko;x;
3175;85;177;197;Sanggau;x;
3176;127;180;70;Jolo;x;
3177;169;183;198;Kinabatangan;x;
3178;1;186;71;Bintulu;x;
3179;43;189;199;Bontang;x;
3180;85;192;72;Taliwang;x;
3181;127;195;200;Baubau;x;
3182;169;198;73;Palopo;x;
3183;1;201;201;Ambon;x;
3184;43;204;74;Tidore;x;
3185;85;207;202;Labuha;x;
3186;127;210;75;Manado;x;
3187;169;0;203;Gorontalo;x;
3188;1;3;76;Palu;x;
3189;43;6;204;Luwuk;x;
3190;85;9;77;Kendari;x;
3191;127;12;205;Takang;x;
3192;169;15;78;Larantuka;x;
3193;1;18;206;Dobo;x;
3194;43;21;79;Klang;x;
3195;85;24;207;Melaka;x;
3196;127;27;80;Dungun;x;
3197;169;30;208;Butuan;x;
3198;1;33;81;Tondo;x;
3199;43;36;209;Maysapan;x;
3200;85;39;82;Aklan;x;
3201;127;42;210;Irongirong;x;
3202;169;45;83;Maidh;x;
3203;1;48;211;Marawi;x;
3204;43;51;84;Ylokos;x;
3205;85;54;212;Camalaniugan;x;
3206;127;57;85;Tagoloan;x;
3207;169;60;213;Kankabatok;x;
3208;1;63;86;Palawan;x;
3209;43;66;214;Andaman;x;
3210;169;72;23;Ketagalan;x;x
3211;1;75;151;Siraya;x;x
3212;43;78;24;Puyuma;x;x
3213;85;81;152;Jailolo;x;x
3214;127;84;25;Weda;x;x
3215;169;87;153;Saumlaki;x;x
3216;1;90;27;Kalabahi;x;x
3217;43;93;154;Dumai;x;x
3218;85;96;27;Bukit Raya;x;x
3219;127;99;155;Sibolga;x;x
3220;169;102;28;Kuntodarussalam;x;x
3221;1;105;156;Hibala;x;x
3222;43;108;29;Cengal;x;x
3223;85;111;157;Gaung;x;x
3224;127;114;30;Sungai Rumbai;x;x
3225;169;117;158;Lemong;x;x
3226;1;57;161;Manggeng;x;x
3227;44;114;13;Morotai;x;
3228;86;81;206;Oromo;x;
3229;128;84;79;Qalaafe;x;
3230;170;87;207;Bardera;x;
3231;170;12;67;Qaqortoq;x;
3232;2;15;195;Sermersooq;x;
3233;43;195;184;;x;
3234;128;183;195;Hinnario;x;x
3235;170;186;68;Kaffa;x;x
3236;2;189;196;Gamo;x;x
3237;44;192;69;Bali;x;x
3238;86;195;197;Hadiya;x;x
3239;128;198;70;Dawaro;x;x
3240;44;168;38;Hobyo;x;
3241;86;171;166;Mogadishu;x;
3242;128;174;39;Baraawe;x;
3243;170;177;167;Kismaayo;x;
3244;2;180;40;Pate;x;
3245;44;183;168;Malindi;x;
3246;86;186;41;Mombasa;x;
3247;128;189;169;Pemba;x;
3248;170;192;42;Unguja;x;
3249;2;195;170;Pangani;x;
3250;44;198;43;Mafia;x;
3251;86;201;171;Manda;x;
3252;128;204;44;Kilwa;x;
3253;170;207;172;Gedi;x;
3254;2;210;45;Mozambique;x;
3255;44;0;173;Ngazija;x;
3256;86;3;46;Mwali;x;
3257;128;6;174;Nzwani;x;
3258;170;9;47;Maore;x;
3259;2;12;175;Angoche;x;
3260;44;15;48;Quelimane;x;
3261;86;18;176;Sofala;x;
3262;128;21;49;Tete;x;
3263;170;24;177;Inhambane;x;
3264;2;27;50;Funj;x;
3265;44;30;178;Dinka;x;
3266;86;33;51;Shilluk;x;
3267;128;36;179;Belanda;x;
3268;170;39;52;Anuak;x;
3269;2;42;180;Wipaco;x;
3270;44;45;53;Tegidi;x;
3271;86;48;181;Manyikeni;x;
3272;128;51;54;Zimbabwe;x;
3273;170;54;182;Toranjuu;x;
3274;2;57;55;Mapungubwe;x;
3275;44;60;183;Baar;x;
3276;86;63;56;Jok a-Jok;x;
3277;128;66;184;Zvongombe;x;
3278;170;69;57;Chedzugwe;x;
3279;2;72;185;Pakwak;x;
3280;44;75;58;Pokot;x;
3281;86;78;186;Bugagainzi;x;
3282;128;81;59;Pawir;x;
3283;44;174;23;Onon;x;
3284;86;177;151;Kerlen;x;
3285;128;180;24;Mwenge;x;
3286;170;183;152;Buganda;x;
3287;2;186;25;Syan;x;
3288;44;189;153;Nkore;x;
3289;86;192;26;Buhweju;x;
3290;128;195;154;Karagwe;x;
3291;170;198;27;Kiziba;x;
3292;2;201;155;Mpororo;x;
3293;44;204;28;Ndorwa;x;
3294;86;207;156;Gisaka;x;
3295;128;210;29;Burundi;x;
3296;170;0;157;Buha;x;
3297;2;3;30;Bujiji;x;
3298;44;6;158;Buzinza;x;
3299;86;9;31;Dornogobi;x;
3300;128;12;159;Khara Narin Ula;x;
3301;170;15;32;Saihan Tal;x;
3302;2;18;160;Tsagaan;x;
3303;44;21;33;Ukerewe;x;
3304;86;24;162;Dahalo;x;x
3305;128;27;35;Garee;x;x
3306;170;30;163;El Molo;x;x
3307;2;33;35;Ongamo;x;
3308;44;36;163;Kalenjin;x;
3309;44;126;28;Greenland Icesheet;x;
3310;86;129;156;Qeqqata;x;
3311;128;132;29;Qeqertalik;x;
3312;170;135;157;Ivittuut;x;
3313;2;138;30;Qulleq;x;
3314;44;141;158;Ammassalik;x;
3315;86;144;31;Kangertittivaq;x;
3316;128;147;159;Saqqisikuik;x;
3317;170;150;32;Svalbard;x;
3318;2;153;160;;x;
3319;44;156;33;;x;
3320;86;159;161;;x;
3321;128;162;34;;x;
3322;170;165;162;;x;
3323;2;168;35;;x;
3324;44;171;163;;x;
3325;86;174;36;;x;
3326;128;177;164;;x;
3327;170;180;37;;x;
3328;2;183;165;;x;
3329;44;186;38;;x;
3330;86;189;166;;x;
3331;128;192;39;;x;
3332;170;195;167;;x;
3333;2;198;40;;x;
3334;44;201;168;;x;
3335;86;204;41;;x;
3336;128;207;169;;x;
3337;170;210;42;;x;
3338;2;0;170;;x;
3339;44;3;43;;x;
3340;86;6;171;;x;
3341;128;9;44;;x;
3342;170;12;172;;x;
3343;2;15;45;;x;
3344;44;18;173;;x;
3345;86;21;46;;x;
3346;128;24;174;;x;
3347;170;27;47;;x;
3348;2;30;175;;x;
3349;44;33;48;;x;
3350;86;36;176;;x;
3351;128;39;49;;x;
3352;170;42;177;;x;
3353;2;45;50;;x;
3354;44;48;178;;x;
3355;86;51;51;;x;
3356;128;54;179;;x;
3357;170;57;52;;x;
3358;2;60;180;;x;
3359;44;63;53;;x;
3360;86;66;181;;x;
3361;128;69;54;;x;
3362;170;72;182;;x;
3363;2;75;55;;x;
3364;44;78;183;;x;
3365;86;81;56;;x;
3366;128;84;184;;x;
3367;170;87;57;;x;
3368;2;90;185;;x;
3369;44;93;58;;x;
3370;86;96;186;;x;
3371;128;99;59;;x;
3372;170;102;187;;x;
3373;2;105;60;;x;
3374;44;108;188;;x;
3375;86;111;61;;x;
3376;128;114;189;;x;
3377;170;117;62;;x;
3378;2;120;190;;x;
3379;44;123;63;;x;
3380;86;126;191;;x;
3381;128;129;64;;x;
3382;170;132;192;;x;
3383;2;135;65;;x;
3384;44;138;193;;x;
3385;86;141;66;;x;
3386;128;144;194;;x;
3387;170;147;67;;x;
3388;2;150;195;;x;
3389;44;153;68;;x;
3390;86;156;196;;x;
3391;128;159;69;;x;
3392;170;162;197;;x;
3393;2;165;70;;x;
3394;44;168;198;;x;
3395;86;171;71;;x;
3396;128;174;199;;x;
3397;170;177;72;;x;
3398;2;180;200;;x;
3399;44;183;73;;x;
3400;86;186;201;;x;
3401;128;189;74;;x;
3402;170;192;202;;x;
3403;2;195;75;;x;
3404;44;198;203;;x;
3405;86;201;76;;x;
3406;128;204;204;;x;
3407;170;207;77;;x;
3408;2;210;205;;x;
3409;44;0;78;;x;
3410;86;3;206;;x;
3411;128;6;79;;x;
3412;170;9;207;;x;
3413;2;12;80;;x;
3414;44;15;208;;x;
3415;86;18;81;;x;
3416;128;21;209;;x;
3417;170;24;82;;x;
3418;2;27;210;;x;
3419;44;30;83;;x;
3420;86;33;211;;x;
3421;128;36;84;;x;
3422;170;39;212;;x;
3423;2;42;85;;x;
3424;44;45;213;;x;
3425;86;48;86;;x;
3426;128;51;214;;x;
3427;170;54;87;;x;
3428;2;57;215;;x;
3429;44;60;88;;x;
3430;86;63;216;;x;
3431;128;66;89;;x;
3432;170;69;217;;x;
3433;2;72;90;;x;
3434;44;75;218;;x;
3435;86;78;91;;x;
3436;128;81;219;;x;
3437;170;84;92;;x;
3438;2;87;220;;x;
3439;44;90;93;;x;
3440;86;93;221;;x;
3441;128;96;94;;x;
3442;170;99;222;;x;
3443;2;102;95;;x;
3444;44;105;223;;x;
3445;86;108;96;;x;
3446;128;111;224;;x;
3447;170;114;97;;x;
3448;2;117;225;;x;
3449;44;120;98;;x;
3450;86;123;226;;x;
3451;128;126;99;;x;
3452;170;129;227;;x;
3453;2;132;0;;x;
3454;44;135;128;;x;
3455;86;138;1;;x;
3456;128;141;129;;x;
3457;170;144;2;;x;
3458;2;147;130;;x;
3459;44;150;3;;x;
3460;86;153;131;;x;
3461;128;156;4;;x;
3462;170;159;132;;x;
3463;2;162;5;;x;
3464;44;165;133;;x;
3465;86;168;6;;x;
3466;128;171;134;;x;
3467;170;174;7;;x;
3468;2;177;135;;x;
3469;44;180;8;;x;
3470;86;183;136;;x;
3471;128;186;9;;x;
3472;170;189;137;;x;
3473;2;192;10;;x;
3474;44;195;138;;x;
3475;86;198;11;;x;
3476;128;201;139;;x;
3477;170;204;12;;x;
3478;2;207;140;;x;
3479;44;210;13;;x;
3480;86;0;141;;x;
3481;128;3;14;;x;
3482;170;6;142;;x;
3483;2;9;15;;x;
3484;44;12;143;;x;
3485;86;15;16;;x;
3486;128;18;144;;x;
3487;170;21;17;;x;
3488;2;24;145;;x;
3489;44;27;18;;x;
3490;86;30;146;;x;
3491;128;33;19;;x;
3492;170;36;147;;x;
3493;2;39;20;;x;
3494;44;42;148;;x;
3495;86;45;21;;x;
3496;128;48;149;;x;
3497;170;51;22;;x;
3498;2;54;150;;x;
3499;44;57;23;;x;
3500;86;60;151;;x;
3501;128;63;24;;x;
3502;170;66;152;;x;
3503;2;69;25;;x;
3504;44;72;153;;x;
3505;86;75;26;;x;
3506;128;78;154;;x;
3507;170;81;27;;x;
3508;2;84;155;;x;
3509;44;87;28;;x;
3510;86;90;156;;x;
3511;128;93;29;;x;
3512;170;96;157;;x;
3513;2;99;30;;x;
3514;44;102;158;;x;
3515;86;105;31;;x;
3516;128;108;159;;x;
3517;170;111;32;;x;
3518;2;114;160;;x;
3519;44;117;33;;x;
3520;86;120;161;;x;
3521;128;123;34;;x;
3522;170;126;162;;x;
3523;2;129;35;;x;
3524;44;132;163;;x;
3525;86;135;36;;x;
3526;128;138;164;;x;
3527;170;141;37;;x;
3528;2;144;165;;x;
3529;44;147;38;;x;
3530;86;150;166;;x;
3531;128;153;39;;x;
3532;170;156;167;;x;
3533;2;159;40;;x;
3534;44;162;168;;x;
3535;86;165;41;;x;
3536;128;168;169;;x;
3537;170;171;42;;x;
3538;2;174;170;;x;
3539;44;177;43;;x;
3540;86;180;171;;x;
3541;128;183;44;;x;
3542;170;186;172;;x;
3543;2;189;45;;x;
3544;44;192;173;;x;
3545;86;195;46;;x;
3546;128;198;174;;x;
3547;170;201;47;;x;
3548;2;204;175;;x;
3549;44;207;48;;x;
3550;86;210;176;;x;
3551;128;0;49;;x;
3552;170;3;177;;x;
3553;2;6;50;;x;
3554;44;9;178;;x;
3555;86;12;51;;x;
3556;128;15;179;;x;
3557;170;18;52;;x;
3558;2;21;180;;x;
3559;44;24;53;;x;
3560;86;27;181;;x;
3561;128;30;54;;x;
3562;170;33;182;;x;
3563;2;36;55;;x;
3564;44;39;183;;x;
3565;86;42;56;;x;
3566;128;45;184;;x;
3567;170;48;57;;x;
3568;2;51;185;;x;
3569;44;54;58;;x;
3570;86;57;186;;x;
3571;128;60;59;;x;
3572;170;63;187;;x;
3573;2;66;60;;x;
3574;44;69;188;;x;
3575;86;72;61;;x;
3576;128;75;189;;x;
3577;170;78;62;;x;
3578;2;81;190;;x;
3579;44;84;63;;x;
3580;86;87;191;;x;
3581;128;90;64;;x;
3582;170;93;192;;x;
3583;2;96;65;;x;
3584;44;99;193;;x;
3585;86;102;66;;x;
3586;128;105;194;;x;
3587;170;108;67;;x;
3588;2;111;195;;x;
3589;44;114;68;;x;
3590;86;117;196;;x;
3591;128;120;69;;x;
3592;170;123;197;;x;
3593;2;126;70;;x;
3594;44;129;198;;x;
3595;86;132;71;;x;
3596;128;135;199;;x;
3597;170;138;72;;x;
3598;2;141;200;;x;
3599;44;144;73;;x;
3600;86;147;201;;x;
3601;128;150;74;;x;
3602;170;153;202;;x;
3603;2;156;75;;x;
3604;44;159;203;;x;
3605;86;162;76;;x;
3606;128;165;204;;x;
3607;170;168;77;;x;
3608;2;171;205;;x;
3609;44;174;78;;x;
3610;86;177;206;;x;
3611;128;180;79;;x;
3612;170;183;207;;x;
3613;2;186;80;;x;
3614;44;189;208;;x;
3615;86;192;81;;x;
3616;128;195;209;;x;
3617;170;198;82;;x;
3618;2;201;210;;x;
3619;44;204;83;;x;
3620;86;207;211;;x;
3621;128;210;84;;x;
3622;170;0;212;;x;
3623;2;3;85;;x;
3624;44;6;213;;x;
3625;86;9;86;;x;
3626;128;12;214;;x;
3627;170;15;87;;x;
3628;2;18;215;;x;
3629;44;21;88;;x;
3630;86;24;216;;x;
3631;128;27;89;;x;
3632;170;30;217;;x;
3633;2;33;90;;x;
3634;44;36;218;;x;
3635;86;39;91;;x;
3636;128;42;219;;x;
3637;170;45;92;;x;
3638;2;48;220;;x;
3639;44;51;93;;x;
3640;86;54;221;;x;
3641;128;57;94;;x;
3642;170;60;222;;x;
3643;2;63;95;;x;
3644;44;66;223;;x;
3645;86;69;96;;x;
3646;128;72;224;;x;
3647;170;75;97;;x;
3648;2;78;225;;x;
3649;44;81;98;;x;
