province;red;green;blue;x;x
4456;4;84;15;;x
4457;46;87;143;;x
4458;88;90;16;;x
4459;130;93;144;;x
4460;172;96;17;;x
4461;4;99;145;;x
4462;46;102;18;;x
4463;88;105;146;;x
4464;130;108;19;;x
4465;172;111;147;;x
4466;4;114;20;;x
4467;46;117;148;;x
4468;88;120;21;;x
4469;130;123;149;;x
4470;172;126;22;;x
4471;4;129;150;;x
4472;46;132;23;;x
4473;88;135;151;;x
4474;130;138;24;;x
4475;172;141;152;;x
4476;4;144;25;;x
4477;46;147;153;;x
4478;88;150;26;;x
4479;130;153;154;;x
4480;172;156;27;;x
4481;4;159;155;;x
4482;46;162;28;;x
4483;88;165;156;;x
4484;130;168;29;;x
4485;172;171;157;;x
4486;4;174;30;;x
4487;46;177;158;;x
4488;88;180;31;;x
4489;130;183;159;;x
4490;172;186;32;;x
4491;4;189;160;;x
4492;46;192;33;;x
4493;88;195;161;;x
4494;130;198;34;;x
4495;172;201;162;;x
4496;4;204;35;;x
4497;46;207;163;;x
4498;88;210;36;;x
4499;130;0;164;;x
4500;172;3;37;;x
4501;4;6;165;;x
4502;46;9;38;;x
4503;88;12;166;;x
4504;130;15;39;;x
4505;172;18;167;;x
4506;4;21;40;;x
4507;46;24;168;;x
4508;88;27;41;;x
4509;130;30;169;;x
4510;172;33;42;;x
4511;4;36;170;;x
4512;46;39;43;;x
4513;88;42;171;;x
4514;130;45;44;;x
4515;172;48;172;;x
4516;4;51;45;;x
4517;46;54;173;;x
4518;88;57;46;;x
4519;130;60;174;;x
4520;172;63;47;;x
4521;4;66;175;;x
4522;46;69;48;;x
4523;88;72;176;;x
4524;130;75;49;;x
4525;172;78;177;;x
4526;4;81;50;;x
4527;46;84;178;;x
4528;88;87;51;;x
4529;130;90;179;;x
4530;172;93;52;;x
4531;4;96;180;;x
4532;46;99;53;;x
4533;88;102;181;;x
4534;130;105;54;;x
4535;172;108;182;;x
4536;4;111;55;;x
4537;46;114;183;;x
4538;88;117;56;;x
4539;130;120;184;;x
4540;172;123;57;;x
4541;4;126;185;;x
4542;46;129;58;;x
4543;88;132;186;;x
4544;130;135;59;;x
4545;172;138;187;;x
4546;4;141;60;;x
4547;46;144;188;;x
4548;88;147;61;;x
4549;130;150;189;;x
4550;172;153;62;;x
4551;4;156;190;;x
4552;46;159;63;;x
4553;88;162;191;;x
4554;130;165;64;;x
4555;172;168;192;;x
4556;4;171;65;;x
4557;46;174;193;;x
4558;88;177;66;;x
4559;130;180;194;;x
4560;172;183;67;;x
4561;4;186;195;;x
4562;46;189;68;;x
4563;88;192;196;;x
4564;130;195;69;;x
4565;172;198;197;;x
4566;4;201;70;;x
4567;46;204;198;;x
4568;88;207;71;;x
4569;130;210;199;;x
4570;172;0;72;;x
4571;4;3;200;;x
4572;46;6;73;;x
4573;88;9;201;;x
4574;130;12;74;;x
4575;172;15;202;;x
4576;4;18;75;;x
4577;46;21;203;;x
4578;88;24;76;;x
4579;130;27;204;;x
4580;172;30;77;;x
4581;4;33;205;;x
4582;46;36;78;;x
4583;88;39;206;;x
4584;130;42;79;;x
4585;172;45;207;;x
4586;4;48;80;;x
4587;46;51;208;;x
4588;88;54;81;;x
4589;130;57;209;;x
4590;172;60;82;;x
4591;4;63;210;;x
4592;46;66;83;;x
4593;88;69;211;;x
4594;130;72;84;;x
4595;172;75;212;;x
4596;4;78;85;;x
4597;46;81;213;;x
4598;88;84;86;;x
4599;130;87;214;;x
4600;172;90;87;;x
4601;4;93;215;;x
4602;46;96;88;;x
4603;88;99;216;;x
4604;130;102;89;;x
4605;172;105;217;;x
4606;4;108;90;;x
4607;46;111;218;;x
4608;88;114;91;;x
4609;130;117;219;;x
4610;172;120;92;;x
4611;4;123;220;;x
4612;46;126;93;;x
4613;88;129;221;;x
4614;130;132;94;;x
4615;172;135;222;;x
4616;4;138;95;;x
4617;46;141;223;;x
4618;88;144;96;;x
4619;130;147;224;;x
4620;172;150;97;;x
4621;4;153;225;;x
4622;46;156;98;;x
4623;88;159;226;;x
4624;130;162;99;;x
4625;172;165;227;;x
4626;4;168;0;;x
4627;46;171;128;;x
4628;88;174;1;;x
4629;130;177;129;;x
4630;172;180;2;;x
4631;4;183;130;;x
4632;46;186;3;;x
4633;88;189;131;;x
4634;130;192;4;;x
4635;172;195;132;;x
4636;4;198;5;;x
4637;46;201;133;;x
4638;88;204;6;;x
4639;130;207;134;;x
4640;172;210;7;;x
4641;4;0;135;;x
4642;46;3;8;;x
4643;88;6;136;;x
4644;130;9;9;;x
4645;172;12;137;;x
4646;4;15;10;;x
4647;46;18;138;;x
4648;88;21;11;;x
4649;130;24;139;;x
4650;172;27;12;;x
4651;4;30;140;;x
4652;46;33;13;;x
4653;88;36;141;;x
4654;130;39;14;;x
4655;172;42;142;;x
4656;4;45;15;;x
4657;46;48;143;;x
4658;88;51;16;;x
4659;130;54;144;;x
4660;172;57;17;;x
4661;4;60;145;;x
4662;46;63;18;;x
4663;88;66;146;;x
4664;130;69;19;;x
4665;172;72;147;;x
4666;4;75;20;;x
4667;46;78;148;;x
4668;88;81;21;;x
4669;130;84;149;;x
4670;172;87;22;;x
4671;4;90;150;;x
4672;46;93;23;;x
4673;88;96;151;;x
4674;130;99;24;;x
4675;172;102;152;;x
4676;4;105;25;;x
4677;46;108;153;;x
4678;88;111;26;;x
4679;130;114;154;;x
4680;172;117;27;;x
4681;4;120;155;;x
4682;46;123;28;;x
4683;88;126;156;;x
4684;130;129;29;;x
4685;172;132;157;;x
4686;4;135;30;;x
4687;46;138;158;;x
4688;88;141;31;;x
4689;130;144;159;;x
4690;172;147;32;;x
4691;4;150;160;;x
4692;46;153;33;;x
4693;88;156;161;;x
4694;130;159;34;;x
4695;172;162;162;;x
4696;4;165;35;;x
4697;46;168;163;;x
4698;88;171;36;;x
4699;130;174;164;;x
4700;172;177;37;;x
4701;4;180;165;;x
4702;46;183;38;;x
4703;88;186;166;;x
4704;130;189;39;;x
4705;172;192;167;;x
4706;4;195;40;;x
4707;46;198;168;;x
4708;88;201;41;;x
4709;130;204;169;;x
4710;172;207;42;;x
4711;4;210;170;;x
4712;46;0;43;;x
4713;88;3;171;;x
4714;130;6;44;;x
4715;172;9;172;;x
4716;4;12;45;;x
4717;46;15;173;;x
4718;88;18;46;;x
4719;130;21;174;;x
4720;172;24;47;;x
4721;4;27;175;;x
4722;46;30;48;;x
4723;88;33;176;;x
4724;130;36;49;;x
4725;172;39;177;;x
4726;4;42;50;;x
4727;46;45;178;;x
4728;88;48;51;;x
4729;130;51;179;;x
4730;172;54;52;;x
4731;4;57;180;;x
4732;46;60;53;;x
4733;88;63;181;;x
4734;130;66;54;;x
4735;172;69;182;;x
4736;4;72;55;;x
4737;46;75;183;;x
4738;88;78;56;;x
4739;130;81;184;;x
4740;172;84;57;;x
4741;4;87;185;;x
4742;46;90;58;;x
4743;88;93;186;;x
4744;130;96;59;;x
4745;172;99;187;;x
4746;4;102;60;;x
4747;46;105;188;;x
4748;88;108;61;;x
4749;130;111;189;;x
4750;172;114;62;;x
4751;4;117;190;;x
4752;46;120;63;;x
4753;88;123;191;;x
4754;130;126;64;;x
4755;172;129;192;;x
4756;4;132;65;;x
4757;46;135;193;;x
4758;88;138;66;;x
4759;130;141;194;;x
4760;172;144;67;;x
4761;4;147;195;;x
4762;46;150;68;;x
4763;88;153;196;;x
4764;130;156;69;;x
4765;172;159;197;;x
4766;4;162;70;;x
4767;46;165;198;;x
4768;88;168;71;;x
4769;130;171;199;;x
4770;172;174;72;;x
4771;4;177;200;;x
4772;46;180;73;;x
4773;88;183;201;;x
4774;130;186;74;;x
4775;172;189;202;;x
4776;4;192;75;;x
4777;46;195;203;;x
4778;88;198;76;;x
4779;130;201;204;;x
4780;172;204;77;;x
4781;4;207;205;;x
4782;46;210;78;;x
4783;88;0;206;;x
4784;130;3;79;;x
4785;172;6;207;;x
4786;4;9;80;;x
4787;46;12;208;;x
4788;88;15;81;;x
4789;130;18;209;;x
4790;172;21;82;;x
4791;4;24;210;;x
4792;46;27;83;;x
4793;88;30;211;;x
4794;130;33;84;;x
4795;172;36;212;;x
4796;4;39;85;;x
4797;46;42;213;;x
4798;88;45;86;;x
4799;130;48;214;;x
4800;172;51;87;;x
4801;4;54;215;;x
4802;46;57;88;;x
4803;88;60;216;;x
4804;130;63;89;;x
4805;172;66;217;;x
4806;4;69;90;;x
4807;46;72;218;;x
4808;88;75;91;;x
4809;130;78;219;;x
4810;172;81;92;;x
4811;4;84;220;;x
4812;46;87;93;;x
4813;88;90;221;;x
4814;130;93;94;;x
4815;172;96;222;;x
4816;4;99;95;;x
4817;46;102;223;;x
4818;88;105;96;;x
4819;130;108;224;;x
4820;172;111;97;;x
4821;4;114;225;;x
4822;46;117;98;;x
4823;88;120;226;;x
4824;130;123;99;;x
4825;172;126;227;;x
4826;4;129;0;;x
4827;46;132;128;;x
4828;88;135;1;;x
4829;130;138;129;;x
4830;172;141;2;;x
4831;4;144;130;;x
4832;46;147;3;;x
4833;88;150;131;;x
4834;130;153;4;;x
4835;172;156;132;;x
4836;4;159;5;;x
4837;46;162;133;;x
4838;88;165;6;;x
4839;130;168;134;;x
4840;172;171;7;;x
4841;4;174;135;;x
4842;46;177;8;;x
4843;88;180;136;;x
4844;130;183;9;;x
4845;172;186;137;;x
4846;4;189;10;;x
4847;46;192;138;;x
4848;88;195;11;;x
4849;130;198;139;;x
4850;172;201;12;;x
4851;4;204;140;;x
4852;46;207;13;;x
4853;88;210;141;;x
4854;130;0;14;;x
4855;172;3;142;;x
4856;4;6;15;;x
4857;46;9;143;;x
4858;88;12;16;;x
4859;130;15;144;;x
4860;172;18;17;;x
4861;4;21;145;;x
4862;46;24;18;;x
4863;88;27;146;;x
4864;130;30;19;;x
4865;172;33;147;;x
4866;4;36;20;;x
4867;46;39;148;;x
4868;88;42;21;;x
4869;130;45;149;;x
4870;172;48;22;;x
4871;4;51;150;;x
4872;46;54;23;;x
4873;88;57;151;;x
4874;130;60;24;;x
4875;172;63;152;;x
4876;4;66;25;;x
4877;46;69;153;;x
4878;88;72;26;;x
4879;130;75;154;;x
4880;172;78;27;;x
4881;4;81;155;;x
4882;46;84;28;;x
4883;88;87;156;;x
4884;130;90;29;;x
4885;172;93;157;;x
4886;4;96;30;;x
4887;46;99;158;;x
4888;88;102;31;;x
4889;130;105;159;;x
4890;172;108;32;;x
4891;4;111;160;;x
4892;46;114;33;;x
4893;88;117;161;;x
4894;130;120;34;;x
4895;172;123;162;;x
4896;4;126;35;;x
4897;46;129;163;;x
4898;88;132;36;;x
4899;130;135;164;;x
4900;172;138;37;;x
4901;4;141;165;;x
4902;46;144;38;;x
4903;88;147;166;;x
4904;130;150;39;;x
4905;172;153;167;;x
4906;4;156;40;;x
4907;46;159;168;;x
4908;88;162;41;;x
4909;130;165;169;;x
4910;172;168;42;;x
4911;4;171;170;;x
4912;46;174;43;;x
4913;88;177;171;;x
4914;130;180;44;;x
4915;172;183;172;;x
4916;4;186;45;;x
4917;46;189;173;;x
4918;88;192;46;;x
4919;130;195;174;;x
4920;172;198;47;;x
4921;4;201;175;;x
4922;46;204;48;;x
4923;88;207;176;;x
4924;130;210;49;;x
4925;172;0;177;;x
4926;4;3;50;;x
4927;46;6;178;;x
4928;88;9;51;;x
4929;130;12;179;;x
4930;172;15;52;;x
4931;4;18;180;;x
4932;46;21;53;;x
4933;88;24;181;;x
4934;130;27;54;;x
4935;172;30;182;;x
4936;4;33;55;;x
4937;46;36;183;;x
4938;88;39;56;;x
4939;130;42;184;;x
4940;172;45;57;;x
4941;4;48;185;;x
4942;46;51;58;;x
4943;88;54;186;;x
4944;130;57;59;;x
4945;172;60;187;;x
4946;4;63;60;;x
4947;46;66;188;;x
4948;88;69;61;;x
4949;130;72;189;;x
4950;172;75;62;;x
4951;4;78;190;;x
4952;46;81;63;;x
4953;88;84;191;;x
4954;130;87;64;;x
4955;172;90;192;;x
4956;4;93;65;;x
4957;46;96;193;;x
4958;88;99;66;;x
4959;130;102;194;;x
4960;172;105;67;;x
4961;4;108;195;;x
4962;46;111;68;;x
4963;88;114;196;;x
4964;130;117;69;;x
4965;172;120;197;;x
4966;4;123;70;;x
4967;46;126;198;;x
4968;88;129;71;;x
4969;130;132;199;;x
4970;172;135;72;;x
4971;4;138;200;;x
4972;46;141;73;;x
4973;88;144;201;;x
4974;130;147;74;;x
4975;172;150;202;;x
4976;4;153;75;;x
4977;46;156;203;;x
4978;88;159;76;;x
4979;130;162;204;;x
4980;172;165;77;;x
4981;4;168;205;;x
4982;46;171;78;;x
4983;88;174;206;;x
4984;130;177;79;;x
4985;172;180;207;;x
4986;4;183;80;;x
4987;46;186;208;;x
4988;88;189;81;;x
4989;130;192;209;;x
4990;172;195;82;;x
4991;4;198;210;;x
4992;46;201;83;;x
4993;88;204;211;;x
4994;130;207;84;;x
4995;172;210;212;;x
4996;4;0;85;;x
4997;46;3;213;;x
4998;88;6;86;;x
4999;130;9;214;;x
5000;172;12;87;;x
5001;4;15;215;;x
5002;46;18;88;;x
5003;88;21;216;;x
5004;130;24;89;;x
5005;172;27;217;;x
5006;4;30;90;;x
5007;46;33;218;;x
5008;88;36;91;;x
5009;130;39;219;;x
5010;172;42;92;;x
5011;4;45;220;;x
5012;46;48;93;;x
5013;88;51;221;;x
5014;130;54;94;;x
5015;172;57;222;;x
5016;4;60;95;;x
5017;46;63;223;;x
5018;88;66;96;;x
5019;130;69;224;;x
5020;172;72;97;;x
5021;4;75;225;;x
5022;46;78;98;;x
5023;88;81;226;;x
5024;130;84;99;;x
5025;172;87;227;;x
5026;5;90;0;;x
5027;47;93;128;;x
5028;89;96;1;;x
5029;131;99;129;;x
5030;173;102;2;;x
5031;5;105;130;;x
5032;47;108;3;;x
5033;89;111;131;;x
5034;131;114;4;;x
5035;173;117;132;;x
5036;5;120;5;;x
5037;47;123;133;;x
5038;89;126;6;;x
5039;131;129;134;;x
5040;173;132;7;;x
5041;5;135;135;;x
5042;47;138;8;;x
5043;89;141;136;;x
5044;131;144;9;;x
5045;173;147;137;;x
5046;5;150;10;;x
5047;47;153;138;;x
5048;89;156;11;;x
5049;131;159;139;;x
5050;173;162;12;;x
5051;5;165;140;;x
5052;47;168;13;;x
5053;89;171;141;;x
5054;131;174;14;;x
5055;173;177;142;;x
5056;5;180;15;;x
5057;47;183;143;;x
5058;89;186;16;;x
5059;131;189;144;;x
5060;173;192;17;;x
5061;5;195;145;;x
5062;47;198;18;;x
5063;89;201;146;;x
5064;131;204;19;;x
5065;173;207;147;;x
5066;5;210;20;;x
5067;47;0;148;;x
5068;89;3;21;;x
5069;131;6;149;;x
5070;173;9;22;;x
5071;5;12;150;;x
5072;47;15;23;;x
5073;89;18;151;;x
5074;131;21;24;;x
5075;173;24;152;;x
5076;5;27;25;;x
5077;47;30;153;;x
5078;89;33;26;;x
5079;131;36;154;;x
5080;173;39;27;;x
5081;5;42;155;;x
5082;47;45;28;;x
5083;89;48;156;;x
5084;131;51;29;;x
5085;173;54;157;;x
5086;5;57;30;;x
5087;47;60;158;;x
5088;89;63;31;;x
5089;131;66;159;;x
5090;173;69;32;;x
5091;5;72;160;;x
5092;47;75;33;;x
5093;89;78;161;;x
5094;131;81;34;;x
5095;173;84;162;;x
5096;5;87;35;;x
5097;47;90;163;;x
5098;89;93;36;;x
5099;131;96;164;;x
5100;173;99;37;;x
5101;5;102;165;;x
5102;47;105;38;;x
5103;89;108;166;;x
5104;131;111;39;;x
5105;173;114;167;;x
5106;5;117;40;;x
5107;47;120;168;;x
5108;89;123;41;;x
5109;131;126;169;;x
5110;173;129;42;;x
5111;5;132;170;;x
5112;47;135;43;;x
5113;89;138;171;;x
5114;131;141;44;;x
5115;173;144;172;;x
5116;5;147;45;;x
5117;47;150;173;;x
5118;89;153;46;;x
5119;131;156;174;;x
5120;173;159;47;;x
5121;5;162;175;;x
5122;47;165;48;;x
5123;89;168;176;;x
5124;131;171;49;;x
5125;173;174;177;;x
5126;5;177;50;;x
5127;47;180;178;;x
5128;89;183;51;;x
5129;131;186;179;;x
5130;173;189;52;;x
5131;5;192;180;;x
5132;47;195;53;;x
5133;89;198;181;;x
5134;131;201;54;;x
5135;173;204;182;;x
5136;5;207;55;;x
5137;47;210;183;;x
5138;89;0;56;;x
5139;131;3;184;;x
5140;173;6;57;;x
5141;5;9;185;;x
5142;47;12;58;;x
5143;89;15;186;;x
5144;131;18;59;;x
5145;173;21;187;;x
5146;5;24;60;;x
5147;47;27;188;;x
5148;89;30;61;;x
5149;131;33;189;;x
5150;173;36;62;;x
5151;5;39;190;;x
5152;47;42;63;;x
5153;89;45;191;;x
5154;131;48;64;;x
5155;173;51;192;;x
5156;5;54;65;;x
5157;47;57;193;;x
5158;89;60;66;;x
5159;131;63;194;;x
5160;173;66;67;;x
5161;5;69;195;;x
5162;47;72;68;;x
5163;89;75;196;;x
5164;131;78;69;;x
5165;173;81;197;;x
5166;5;84;70;;x
5167;47;87;198;;x
5168;89;90;71;;x
5169;131;93;199;;x
5170;173;96;72;;x
5171;5;99;200;;x
5172;47;102;73;;x
5173;89;105;201;;x
5174;131;108;74;;x
5175;173;111;202;;x
5176;5;114;75;;x
5177;47;117;203;;x
5178;89;120;76;;x
5179;131;123;204;;x
5180;173;126;77;;x
5181;5;129;205;;x
5182;47;132;78;;x
5183;89;135;206;;x
5184;131;138;79;;x
5185;173;141;207;;x
5186;5;144;80;;x
5187;47;147;208;;x
5188;89;150;81;;x
5189;131;153;209;;x
5190;173;156;82;;x
5191;5;159;210;;x
5192;47;162;83;;x
5193;89;165;211;;x
5194;131;168;84;;x
5195;173;171;212;;x
5196;5;174;85;;x
5197;47;177;213;;x
5198;89;180;86;;x
5199;131;183;214;;x
5200;173;186;87;;x
5201;5;189;215;;x
5202;47;192;88;;x
5203;89;195;216;;x
5204;131;198;89;;x
5205;173;201;217;;x
5206;5;204;90;;x
5207;47;207;218;;x
5208;89;210;91;;x
5209;131;0;219;;x
5210;173;3;92;;x
5211;5;6;220;;x
5212;47;9;93;;x
5213;89;12;221;;x
5214;131;15;94;;x
5215;173;18;222;;x
5216;5;21;95;;x
5217;47;24;223;;x
5218;89;27;96;;x
5219;131;30;224;;x
5220;173;33;97;;x
5221;5;36;225;;x
5222;47;39;98;;x
5223;89;42;226;;x
5224;131;45;99;;x
5225;173;48;227;;x
5226;5;51;0;;x
5227;47;54;128;;x
5228;89;57;1;;x
5229;131;60;129;;x
5230;173;63;2;;x
5231;5;66;130;;x
5232;47;69;3;;x
5233;89;72;131;;x
5234;131;75;4;;x
5235;173;78;132;;x
5236;5;81;5;;x
5237;47;84;133;;x
5238;89;87;6;;x
5239;131;90;134;;x
5240;173;93;7;;x
5241;5;96;135;;x
5242;47;99;8;;x
5243;89;102;136;;x
5244;131;105;9;;x
5245;173;108;137;;x
5246;5;111;10;;x
5247;47;114;138;;x
5248;89;117;11;;x
5249;131;120;139;;x
5250;173;123;12;;x
5251;5;126;140;;x
5252;47;129;13;;x
5253;89;132;141;;x
5254;131;135;14;;x
5255;173;138;142;;x
5256;5;141;15;;x
5257;47;144;143;;x
5258;89;147;16;;x
5259;131;150;144;;x
5260;173;153;17;;x
5261;5;156;145;;x
5262;47;159;18;;x
5263;89;162;146;;x
5264;131;165;19;;x
5265;173;168;147;;x
5266;5;171;20;;x
5267;47;174;148;;x
5268;89;177;21;;x
5269;131;180;149;;x
5270;173;183;22;;x
5271;5;186;150;;x
5272;47;189;23;;x
5273;89;192;151;;x
5274;131;195;24;;x
5275;173;198;152;;x
5276;5;201;25;;x
5277;47;204;153;;x
5278;89;207;26;;x
5279;131;210;154;;x
5280;173;0;27;;x
5281;5;3;155;;x
5282;47;6;28;;x
5283;89;9;156;;x
5284;131;12;29;;x
5285;173;15;157;;x
5286;5;18;30;;x
5287;47;21;158;;x
5288;89;24;31;;x
5289;131;27;159;;x
5290;173;30;32;;x
5291;5;33;160;;x
5292;47;36;33;;x
5293;89;39;161;;x
5294;131;42;34;;x
5295;173;45;162;;x
5296;5;48;35;;x
5297;47;51;163;;x
5298;89;54;36;;x
5299;131;57;164;;x
5300;173;60;37;;x
5301;5;63;165;;x
5302;47;66;38;;x
5303;89;69;166;;x
5304;131;72;39;;x
5305;173;75;167;;x
5306;5;78;40;;x
5307;47;81;168;;x
5308;89;84;41;;x
5309;131;87;169;;x
5310;173;90;42;;x
5311;5;93;170;;x
5312;47;96;43;;x
5313;89;99;171;;x
5314;131;102;44;;x
5315;173;105;172;;x
5316;5;108;45;;x
5317;47;111;173;;x
5318;89;114;46;;x
5319;131;117;174;;x
5320;173;120;47;;x
5321;5;123;175;;x
5322;47;126;48;;x
5323;89;129;176;;x
5324;131;132;49;;x
5325;173;135;177;;x
5326;5;138;50;;x
5327;47;141;178;;x
5328;89;144;51;;x
5329;131;147;179;;x
5330;173;150;52;;x
5331;5;153;180;;x
5332;47;156;53;;x
5333;89;159;181;;x
5334;131;162;54;;x
5335;173;165;182;;x
5336;5;168;55;;x
5337;47;171;183;;x
5338;89;174;56;;x
5339;131;177;184;;x
5340;173;180;57;;x
5341;5;183;185;;x
5342;47;186;58;;x
5343;89;189;186;;x
5344;131;192;59;;x
5345;173;195;187;;x
5346;5;198;60;;x
5347;47;201;188;;x
5348;89;204;61;;x
5349;131;207;189;;x
5350;173;210;62;;x
5351;5;0;190;;x
5352;47;3;63;;x
5353;89;6;191;;x
5354;131;9;64;;x
5355;173;12;192;;x
5356;5;15;65;;x
5357;47;18;193;;x
5358;89;21;66;;x
5359;131;24;194;;x
5360;173;27;67;;x
5361;5;30;195;;x
5362;47;33;68;;x
5363;89;36;196;;x
5364;131;39;69;;x
5365;173;42;197;;x
5366;5;45;70;;x
5367;47;48;198;;x
5368;89;51;71;;x
5369;131;54;199;;x
5370;173;57;72;;x
5371;5;60;200;;x
5372;47;63;73;;x
5373;89;66;201;;x
5374;131;69;74;;x
5375;173;72;202;;x
5376;5;75;75;;x
5377;47;78;203;;x
5378;89;81;76;;x
5379;131;84;204;;x
5380;173;87;77;;x
5381;5;90;205;;x
5382;47;93;78;;x
5383;89;96;206;;x
5384;131;99;79;;x
5385;173;102;207;;x
5386;5;105;80;;x
5387;47;108;208;;x
5388;89;111;81;;x
5389;131;114;209;;x
5390;173;117;82;;x
5391;5;120;210;;x
5392;47;123;83;;x
5393;89;126;211;;x
5394;131;129;84;;x
5395;173;132;212;;x
5396;5;135;85;;x
5397;47;138;213;;x
5398;89;141;86;;x
5399;131;144;214;;x
5400;173;147;87;;x
5401;5;150;215;;x
5402;47;153;88;;x
5403;89;156;216;;x
5404;131;159;89;;x
5405;173;162;217;;x
5406;5;165;90;;x
5407;47;168;218;;x
5408;89;171;91;;x
5409;131;174;219;;x
5410;173;177;92;;x
5411;5;180;220;;x
5412;47;183;93;;x
5413;89;186;221;;x
5414;131;189;94;;x
5415;173;192;222;;x
5416;5;195;95;;x
5417;47;198;223;;x
5418;89;201;96;;x
5419;131;204;224;;x
5420;173;207;97;;x
5421;5;210;225;;x
5422;47;0;98;;x
5423;89;3;226;;x
5424;131;6;99;;x
5425;173;9;227;;x
5426;5;12;0;;x
5427;47;15;128;;x
5428;89;18;1;;x
5429;131;21;129;;x
5430;173;24;2;;x
5431;5;27;130;;x
5432;47;30;3;;x
5433;89;33;131;;x
5434;131;36;4;;x
5435;173;39;132;;x
5436;5;42;5;;x
5437;47;45;133;;x
5438;89;48;6;;x
5439;131;51;134;;x
5440;173;54;7;;x
5441;5;57;135;;x
5442;47;60;8;;x
5443;89;63;136;;x
5444;131;66;9;;x
5445;173;69;137;;x
5446;5;72;10;;x
5447;47;75;138;;x
5448;89;78;11;;x
5449;131;81;139;;x
5450;173;84;12;;x
5451;5;87;140;;x
5452;47;90;13;;x
5453;89;93;141;;x
5454;131;96;14;;x
5455;173;99;142;;x
5456;5;102;15;;x
5457;47;105;143;;x
5458;89;108;16;;x
5459;131;111;144;;x
5460;173;114;17;;x
5461;5;117;145;;x
5462;47;120;18;;x
5463;89;123;146;;x
5464;131;126;19;;x
5465;173;129;147;;x
5466;5;132;20;;x
5467;47;135;148;;x
5468;89;138;21;;x
5469;131;141;149;;x
5470;173;144;22;;x
5471;5;147;150;;x
5472;47;150;23;;x
5473;89;153;151;;x
5474;131;156;24;;x
5475;173;159;152;;x
5476;5;162;25;;x
5477;47;165;153;;x
5478;89;168;26;;x
5479;131;171;154;;x
5480;173;174;27;;x
5481;5;177;155;;x
5482;47;180;28;;x
5483;89;183;156;;x
5484;131;186;29;;x
5485;173;189;157;;x
5486;5;192;30;;x
5487;47;195;158;;x
5488;89;198;31;;x
5489;131;201;159;;x
5490;173;204;32;;x
5491;5;207;160;;x
5492;47;210;33;;x
5493;89;0;161;;x
5494;131;3;34;;x
5495;173;6;162;;x
5496;5;9;35;;x
5497;47;12;163;;x
5498;89;15;36;;x
5499;131;18;164;;x
5500;173;21;37;;x
5501;5;24;165;;x
5502;47;27;38;;x
5503;89;30;166;;x
5504;131;33;39;;x
5505;173;36;167;;x
5506;5;39;40;;x
5507;47;42;168;;x
5508;89;45;41;;x
5509;131;48;169;;x
5510;173;51;42;;x
5511;5;54;170;;x
5512;47;57;43;;x
5513;89;60;171;;x
5514;131;63;44;;x
5515;173;66;172;;x
5516;5;69;45;;x
5517;47;72;173;;x
5518;89;75;46;;x
5519;131;78;174;;x
5520;173;81;47;;x
5521;5;84;175;;x
5522;47;87;48;;x
5523;89;90;176;;x
5524;131;93;49;;x
5525;173;96;177;;x
5526;5;99;50;;x
5527;47;102;178;;x
5528;89;105;51;;x
5529;131;108;179;;x
5530;173;111;52;;x
5531;5;114;180;;x
5532;47;117;53;;x
5533;89;120;181;;x
5534;131;123;54;;x
5535;173;126;182;;x
5536;5;129;55;;x
5537;47;132;183;;x
5538;89;135;56;;x
5539;131;138;184;;x
5540;173;141;57;;x
5541;5;144;185;;x
5542;47;147;58;;x
5543;89;150;186;;x
5544;131;153;59;;x
5545;173;156;187;;x
5546;5;159;60;;x
5547;47;162;188;;x
5548;89;165;61;;x
5549;131;168;189;;x
5550;173;171;62;;x
5551;5;174;190;;x
5552;47;177;63;;x
5553;89;180;191;;x
5554;131;183;64;;x
5555;173;186;192;;x
5556;5;189;65;;x
5557;47;192;193;;x
5558;89;195;66;;x
5559;131;198;194;;x
5560;173;201;67;;x
5561;5;204;195;;x
5562;47;207;68;;x
5563;89;210;196;;x
5564;131;0;69;;x
5565;173;3;197;;x
5566;5;6;70;;x
5567;47;9;198;;x
5568;89;12;71;;x
5569;131;15;199;;x
5570;173;18;72;;x
5571;5;21;200;;x
5572;47;24;73;;x
5573;89;27;201;;x
5574;131;30;74;;x
5575;173;33;202;;x
5576;5;36;75;;x
5577;47;39;203;;x
5578;89;42;76;;x
5579;131;45;204;;x
5580;173;48;77;;x
5581;5;51;205;;x
5582;47;54;78;;x
5583;89;57;206;;x
5584;131;60;79;;x
5585;173;63;207;;x
5586;5;66;80;;x
5587;47;69;208;;x
5588;89;72;81;;x
5589;131;75;209;;x
5590;173;78;82;;x
5591;5;81;210;;x
5592;47;84;83;;x
5593;89;87;211;;x
5594;131;90;84;;x
5595;173;93;212;;x
5596;5;96;85;;x
5597;47;99;213;;x
5598;89;102;86;;x
5599;131;105;214;;x
5600;173;108;87;;x
5601;5;111;215;;x
5602;47;114;88;;x
5603;89;117;216;;x
5604;131;120;89;;x
5605;173;123;217;;x
5606;5;126;90;;x
5607;47;129;218;;x
5608;89;132;91;;x
5609;131;135;219;;x
5610;173;138;92;;x
5611;5;141;220;;x
5612;47;144;93;;x
5613;89;147;221;;x
5614;131;150;94;;x
5615;173;153;222;;x
5616;5;156;95;;x
5617;47;159;223;;x
5618;89;162;96;;x
5619;131;165;224;;x
5620;173;168;97;;x
