province;red;green;blue;x;x
3790;45;42;203;;x
3791;87;45;76;;x
3792;129;48;204;;x
3793;171;51;77;;x
3794;3;54;205;;x
3795;45;57;78;;x
3796;87;60;206;;x
3797;129;63;79;;x
3798;171;66;207;;x
3799;3;69;80;;x
3800;45;72;208;;x
3801;87;75;81;;x
3802;129;78;209;;x
3803;171;81;82;;x
3804;3;84;210;;x
3805;45;87;83;;x
3806;87;90;211;;x
3807;129;93;84;;x
3808;171;96;212;;x
3809;3;99;85;;x
3810;45;102;213;;x
3811;87;105;86;;x
3812;129;108;214;;x
3813;171;111;87;;x
3814;3;114;215;;x
3815;45;117;88;;x
3816;87;120;216;;x
3817;129;123;89;;x
3818;171;126;217;;x
3819;3;129;90;;x
3820;45;132;218;;x
3821;87;135;91;;x
3822;129;138;219;;x
3823;171;141;92;;x
3824;3;144;220;;x
3825;45;147;93;;x
3826;87;150;221;;x
3827;129;153;94;;x
3828;171;156;222;;x
3829;3;159;95;;x
3830;45;162;223;;x
3831;87;165;96;;x
3832;129;168;224;;x
3833;171;171;97;;x
3834;3;174;225;;x
3835;45;177;98;;x
3836;87;180;226;;x
3837;129;183;99;;x
3838;171;186;227;;x
3839;3;189;0;;x
3840;45;192;128;;x
3841;87;195;1;;x
3842;129;198;129;;x
3843;171;201;2;;x
3844;3;204;130;;x
3845;45;207;3;;x
3846;87;210;131;;x
3847;129;0;4;;x
3848;171;3;132;;x
3849;3;6;5;;x
3850;45;9;133;;x
3851;87;12;6;;x
3852;129;15;134;;x
3853;171;18;7;;x
3854;3;21;135;;x
3855;45;24;8;;x
3856;87;27;136;;x
3857;129;30;9;;x
3858;171;33;137;;x
3859;3;36;10;;x
3860;45;39;138;;x
3861;87;42;11;;x
3862;129;45;139;;x
3863;171;48;12;;x
3864;3;51;140;;x
3865;45;54;13;;x
3866;87;57;141;;x
3867;129;60;14;;x
3868;171;63;142;;x
3869;3;66;15;;x
3870;45;69;143;;x
3871;87;72;16;;x
3872;129;75;144;;x
3873;171;78;17;;x
3874;3;81;145;;x
3875;45;84;18;;x
3876;87;87;146;;x
3877;129;90;19;;x
3878;171;93;147;;x
3879;3;96;20;;x
3880;45;99;148;;x
3881;87;102;21;;x
3882;129;105;149;;x
3883;171;108;22;;x
3884;3;111;150;;x
3885;45;114;23;;x
3886;87;117;151;;x
3887;129;120;24;;x
3888;171;123;152;;x
3889;3;126;25;;x
3890;45;129;153;;x
3891;87;132;26;;x
3892;129;135;154;;x
3893;171;138;27;;x
3894;3;141;155;;x
3895;45;144;28;;x
3896;87;147;156;;x
3897;129;150;29;;x
3898;171;153;157;;x
3899;3;156;30;;x
3900;45;159;158;;x
3901;87;162;31;;x
3902;129;165;159;;x
3903;171;168;32;;x
3904;3;171;160;;x
3905;45;174;33;;x
3906;87;177;161;;x
3907;129;180;34;;x
3908;171;183;162;;x
3909;3;186;35;;x
3910;45;189;163;;x
3911;87;192;36;;x
3912;129;195;164;;x
3913;171;198;37;;x
3914;3;201;165;;x
3915;45;204;38;;x
3916;87;207;166;;x
3917;129;210;39;;x
3918;171;0;167;;x
3919;3;3;40;;x
3920;45;6;168;;x
3921;87;9;41;;x
3922;129;12;169;;x
3923;171;15;42;;x
3924;3;18;170;;x
3925;45;21;43;;x
3926;87;24;171;;x
3927;129;27;44;;x
3928;171;30;172;;x
3929;3;33;45;;x
3930;45;36;173;;x
3931;87;39;46;;x
3932;129;42;174;;x
3933;171;45;47;;x
3934;3;48;175;;x
3935;45;51;48;;x
3936;87;54;176;;x
3937;129;57;49;;x
3938;171;60;177;;x
3939;3;63;50;;x
3940;45;66;178;;x
3941;87;69;51;;x
3942;129;72;179;;x
3943;171;75;52;;x
3944;3;78;180;;x
3945;45;81;53;;x
3946;87;84;181;;x
3947;129;87;54;;x
3948;171;90;182;;x
3949;3;93;55;;x
3950;45;96;183;;x
3951;87;99;56;;x
3952;129;102;184;;x
3953;171;105;57;;x
3954;3;108;185;;x
3955;45;111;58;;x
3956;87;114;186;;x
3957;129;117;59;;x
3958;171;120;187;;x
3959;3;123;60;;x
3960;45;126;188;;x
3961;87;129;61;;x
3962;129;132;189;;x
3963;171;135;62;;x
3964;3;138;190;;x
3965;45;141;63;;x
3966;87;144;191;;x
3967;129;147;64;;x
3968;171;150;192;;x
3969;3;153;65;;x
3970;45;156;193;;x
3971;87;159;66;;x
3972;129;162;194;;x
3973;171;165;67;;x
3974;3;168;195;;x
3975;45;171;68;;x
3976;87;174;196;;x
3977;129;177;69;;x
3978;171;180;197;;x
3979;3;183;70;;x
3980;45;186;198;;x
3981;87;189;71;;x
3982;129;192;199;;x
3983;171;195;72;;x
3984;3;198;200;;x
3985;45;201;73;;x
3986;87;204;201;;x
3987;129;207;74;;x
3988;171;210;202;;x
3989;3;0;75;;x
3990;45;3;203;;x
3991;87;6;76;;x
3992;129;9;204;;x
3993;171;12;77;;x
3994;3;15;205;;x
3995;45;18;78;;x
3996;87;21;206;;x
3997;129;24;79;;x
3998;171;27;207;;x
3999;3;30;80;;x
4000;45;33;208;;x
4001;87;36;81;;x
4002;129;39;209;;x
4003;171;42;82;;x
4004;3;45;210;;x
4005;45;48;83;;x
4006;87;51;211;;x
4007;129;54;84;;x
4008;171;57;212;;x
4009;3;60;85;;x
4010;45;63;213;;x
4011;87;66;86;;x
4012;129;69;214;;x
4013;171;72;87;;x
4014;3;75;215;;x
4015;45;78;88;;x
4016;87;81;216;;x
4017;129;84;89;;x
4018;171;87;217;;x
4019;3;90;90;;x
4020;45;93;218;;x
4021;87;96;91;;x
4022;129;99;219;;x
4023;171;102;92;;x
4024;3;105;220;;x
4025;45;108;93;;x
4026;87;111;221;;x
4027;129;114;94;;x
4028;171;117;222;;x
4029;3;120;95;;x
4030;45;123;223;;x
4031;87;126;96;;x
4032;129;129;224;;x
4033;171;132;97;;x
4034;3;135;225;;x
4035;45;138;98;;x
4036;87;141;226;;x
4037;129;144;99;;x
4038;171;147;227;;x
4039;3;150;0;;x
4040;45;153;128;;x
4041;87;156;1;;x
4042;129;159;129;;x
4043;171;162;2;;x
4044;3;165;130;;x
4045;45;168;3;;x
4046;87;171;131;;x
4047;129;174;4;;x
4048;171;177;132;;x
4049;3;180;5;;x
4050;45;183;133;;x
4051;87;186;6;;x
4052;129;189;134;;x
4053;171;192;7;;x
4054;3;195;135;;x
4055;45;198;8;;x
4056;87;201;136;;x
4057;129;204;9;;x
4058;171;207;137;;x
4059;3;210;10;;x
4060;45;0;138;;x
4061;87;3;11;;x
4062;129;6;139;;x
4063;171;9;12;;x
4064;3;12;140;;x
4065;45;15;13;;x
4066;87;18;141;;x
4067;129;21;14;;x
4068;171;24;142;;x
4069;3;27;15;;x
4070;45;30;143;;x
4071;87;33;16;;x
4072;129;36;144;;x
4073;171;39;17;;x
4074;3;42;145;;x
4075;45;45;18;;x
4076;87;48;146;;x
4077;129;51;19;;x
4078;171;54;147;;x
4079;3;57;20;;x
4080;45;60;148;;x
4081;87;63;21;;x
4082;129;66;149;;x
4083;171;69;22;;x
4084;3;72;150;;x
4085;45;75;23;;x
4086;87;78;151;;x
4087;129;81;24;;x
4088;171;84;152;;x
4089;3;87;25;;x
4090;45;90;153;;x
4091;87;93;26;;x
4092;129;96;154;;x
4093;171;99;27;;x
4094;3;102;155;;x
4095;45;105;28;;x
4096;87;108;156;;x
4097;129;111;29;;x
4098;171;114;157;;x
4099;3;117;30;;x
4100;45;120;158;;x
4101;87;123;31;;x
4102;129;126;159;;x
4103;171;129;32;;x
4104;3;132;160;;x
4105;45;135;33;;x
4106;87;138;161;;x
4107;129;141;34;;x
4108;171;144;162;;x
4109;3;147;35;;x
4110;45;150;163;;x
4111;87;153;36;;x
4112;129;156;164;;x
4113;171;159;37;;x
4114;3;162;165;;x
4115;45;165;38;;x
4116;87;168;166;;x
4117;129;171;39;;x
4118;171;174;167;;x
4119;3;177;40;;x
4120;45;180;168;;x
4121;87;183;41;;x
4122;129;186;169;;x
4123;171;189;42;;x
4124;3;192;170;;x
4125;45;195;43;;x
4126;87;198;171;;x
4127;129;201;44;;x
4128;171;204;172;;x
4129;3;207;45;;x
4130;45;210;173;;x
4131;87;0;46;;x
4132;129;3;174;;x
4133;171;6;47;;x
4134;3;9;175;;x
4135;45;12;48;;x
4136;87;15;176;;x
4137;129;18;49;;x
4138;171;21;177;;x
4139;3;24;50;;x
4140;45;27;178;;x
4141;87;30;51;;x
4142;129;33;179;;x
4143;171;36;52;;x
4144;3;39;180;;x
4145;45;42;53;;x
4146;87;45;181;;x
4147;129;48;54;;x
4148;171;51;182;;x
4149;3;54;55;;x
4150;45;57;183;;x
4151;87;60;56;;x
4152;129;63;184;;x
4153;171;66;57;;x
4154;3;69;185;;x
4155;45;72;58;;x
4156;87;75;186;;x
4157;129;78;59;;x
4158;171;81;187;;x
4159;3;84;60;;x
4160;45;87;188;;x
4161;87;90;61;;x
4162;129;93;189;;x
4163;171;96;62;;x
4164;3;99;190;;x
4165;45;102;63;;x
4166;87;105;191;;x
4167;129;108;64;;x
4168;171;111;192;;x
4169;3;114;65;;x
4170;45;117;193;;x
4171;87;120;66;;x
4172;129;123;194;;x
4173;171;126;67;;x
4174;3;129;195;;x
4175;45;132;68;;x
4176;87;135;196;;x
4177;129;138;69;;x
4178;171;141;197;;x
4179;3;144;70;;x
4180;45;147;198;;x
4181;87;150;71;;x
4182;129;153;199;;x
4183;171;156;72;;x
4184;3;159;200;;x
4185;45;162;73;;x
4186;87;165;201;;x
4187;129;168;74;;x
4188;171;171;202;;x
4189;3;174;75;;x
4190;45;177;203;;x
4191;87;180;76;;x
4192;129;183;204;;x
4193;171;186;77;;x
4194;3;189;205;;x
4195;45;192;78;;x
4196;87;195;206;;x
4197;129;198;79;;x
4198;171;201;207;;x
4199;3;204;80;;x
4200;45;207;208;;x
4201;87;210;81;;x
4202;129;0;209;;x
4203;171;3;82;;x
4204;3;6;210;;x
4205;45;9;83;;x
4206;87;12;211;;x
4207;129;15;84;;x
4208;171;18;212;;x
4209;3;21;85;;x
4210;45;24;213;;x
4211;87;27;86;;x
4212;129;30;214;;x
4213;171;33;87;;x
4214;3;36;215;;x
4215;45;39;88;;x
4216;87;42;216;;x
4217;129;45;89;;x
4218;171;48;217;;x
4219;3;51;90;;x
4220;45;54;218;;x
4221;87;57;91;;x
4222;129;60;219;;x
4223;171;63;92;;x
4224;3;66;220;;x
4225;45;69;93;;x
4226;87;72;221;;x
4227;129;75;94;;x
4228;171;78;222;;x
4229;3;81;95;;x
4230;45;84;223;;x
4231;87;87;96;;x
4232;129;90;224;;x
4233;171;93;97;;x
4234;3;96;225;;x
4235;45;99;98;;x
4236;87;102;226;;x
4237;129;105;99;;x
4238;171;108;227;;x
4239;3;111;0;;x
4240;45;114;128;;x
4241;87;117;1;;x
4242;129;120;129;;x
4243;171;123;2;;x
4244;3;126;130;;x
4245;45;129;3;;x
4246;87;132;131;;x
4247;129;135;4;;x
4248;171;138;132;;x
4249;3;141;5;;x
4250;45;144;133;;x
4251;87;147;6;;x
4252;129;150;134;;x
4253;171;153;7;;x
4254;3;156;135;;x
4255;45;159;8;;x
4256;87;162;136;;x
4257;129;165;9;;x
4258;171;168;137;;x
4259;3;171;10;;x
4260;45;174;138;;x
4261;87;177;11;;x
4262;129;180;139;;x
4263;171;183;12;;x
4264;3;186;140;;x
4265;45;189;13;;x
4266;87;192;141;;x
4267;129;195;14;;x
4268;171;198;142;;x
4269;3;201;15;;x
4270;45;204;143;;x
4271;87;207;16;;x
4272;129;210;144;;x
4273;171;0;17;;x
4274;3;3;145;;x
4275;45;6;18;;x
4276;87;9;146;;x
4277;129;12;19;;x
4278;171;15;147;;x
4279;3;18;20;;x
4280;45;21;148;;x
4281;87;24;21;;x
4282;129;27;149;;x
4283;171;30;22;;x
4284;3;33;150;;x
4285;45;36;23;;x
4286;87;39;151;;x
4287;129;42;24;;x
4288;171;45;152;;x
4289;3;48;25;;x
4290;45;51;153;;x
4291;87;54;26;;x
4292;129;57;154;;x
4293;171;60;27;;x
4294;3;63;155;;x
4295;45;66;28;;x
4296;87;69;156;;x
4297;129;72;29;;x
4298;171;75;157;;x
4299;3;78;30;;x
4300;45;81;158;;x
4301;87;84;31;;x
4302;129;87;159;;x
4303;171;90;32;;x
4304;3;93;160;;x
4305;45;96;33;;x
4306;87;99;161;;x
4307;129;102;34;;x
4308;171;105;162;;x
4309;3;108;35;;x
4310;45;111;163;;x
4311;87;114;36;;x
4312;129;117;164;;x
4313;171;120;37;;x
4314;3;123;165;;x
4315;45;126;38;;x
4316;87;129;166;;x
4317;129;132;39;;x
4318;171;135;167;;x
4319;3;138;40;;x
4320;45;141;168;;x
4321;87;144;41;;x
4322;129;147;169;;x
4323;171;150;42;;x
4324;3;153;170;;x
4325;45;156;43;;x
4326;87;159;171;;x
4327;129;162;44;;x
4328;171;165;172;;x
4329;3;168;45;;x
4330;45;171;173;;x
4331;87;174;46;;x
4332;129;177;174;;x
4333;171;180;47;;x
4334;3;183;175;;x
4335;45;186;48;;x
4336;87;189;176;;x
4337;129;192;49;;x
4338;171;195;177;;x
4339;3;198;50;;x
4340;45;201;178;;x
4341;87;204;51;;x
4342;129;207;179;;x
4343;171;210;52;;x
4344;3;0;180;;x
4345;45;3;53;;x
4346;87;6;181;;x
4347;129;9;54;;x
4348;171;12;182;;x
4349;3;15;55;;x
4350;45;18;183;;x
4351;87;21;56;;x
4352;129;24;184;;x
4353;171;27;57;;x
4354;3;30;185;;x
4355;45;33;58;;x
4356;87;36;186;;x
4357;129;39;59;;x
4358;171;42;187;;x
4359;3;45;60;;x
4360;45;48;188;;x
4361;87;51;61;;x
4362;129;54;189;;x
4363;171;57;62;;x
4364;3;60;190;;x
4365;45;63;63;;x
4366;87;66;191;;x
4367;129;69;64;;x
4368;171;72;192;;x
4369;3;75;65;;x
4370;45;78;193;;x
4371;87;81;66;;x
4372;129;84;194;;x
4373;171;87;67;;x
4374;3;90;195;;x
4375;45;93;68;;x
4376;87;96;196;;x
4377;129;99;69;;x
4378;171;102;197;;x
4379;3;105;70;;x
4380;45;108;198;;x
4381;87;111;71;;x
4382;129;114;199;;x
4383;171;117;72;;x
4384;3;120;200;;x
4385;45;123;73;;x
4386;87;126;201;;x
4387;129;129;74;;x
4388;171;132;202;;x
4389;3;135;75;;x
4390;45;138;203;;x
4391;87;141;76;;x
4392;129;144;204;;x
4393;171;147;77;;x
4394;3;150;205;;x
4395;45;153;78;;x
4396;87;156;206;;x
4397;129;159;79;;x
4398;171;162;207;;x
4399;3;165;80;;x
4400;45;168;208;;x
4401;87;171;81;;x
4402;129;174;209;;x
4403;171;177;82;;x
4404;3;180;210;;x
4405;45;183;83;;x
4406;87;186;211;;x
4407;129;189;84;;x
4408;171;192;212;;x
4409;3;195;85;;x
4410;45;198;213;;x
4411;87;201;86;;x
4412;129;204;214;;x
4413;171;207;87;;x
4414;3;210;215;;x
4415;45;0;88;;x
4416;87;3;216;;x
4417;129;6;89;;x
4418;171;9;217;;x
4419;3;12;90;;x
4420;45;15;218;;x
4421;87;18;91;;x
4422;129;21;219;;x
4423;171;24;92;;x
4424;3;27;220;;x
4425;45;30;93;;x
4426;87;33;221;;x
4427;129;36;94;;x
4428;171;39;222;;x
4429;3;42;95;;x
4430;45;45;223;;x
4431;87;48;96;;x
4432;129;51;224;;x
4433;171;54;97;;x
4434;3;57;225;;x
4435;45;60;98;;x
4436;87;63;226;;x
4437;129;66;99;;x
4438;171;69;227;;x
4439;4;72;0;;x
4440;46;75;128;;x
4441;88;78;1;;x
4442;130;81;129;;x
4443;172;84;2;;x
4444;4;87;130;;x
4445;46;90;3;;x
4446;88;93;131;;x
4447;130;96;4;;x
4448;172;99;132;;x
4449;4;102;5;;x
4450;46;105;133;;x
4451;88;108;6;;x
4452;130;111;134;;x
4453;172;114;7;;x
4454;4;117;135;;x
4455;46;120;8;;x
4456;88;123;136;;x
4457;130;126;9;;x
4458;172;129;137;;x
4459;4;132;10;;x
4460;46;135;138;;x
4461;88;138;11;;x
4462;130;141;139;;x
4463;172;144;12;;x
4464;4;147;140;;x
4465;46;150;13;;x
4466;88;153;141;;x
4467;130;156;14;;x
4468;172;159;142;;x
4469;4;162;15;;x
4470;46;165;143;;x
4471;88;168;16;;x
4472;130;171;144;;x
4473;172;174;17;;x
4474;4;177;145;;x
4475;46;180;18;;x
4476;88;183;146;;x
4477;130;186;19;;x
4478;172;189;147;;x
4479;4;192;20;;x
4480;46;195;148;;x
4481;88;198;21;;x
4482;130;201;149;;x
4483;172;204;22;;x
4484;4;207;150;;x
4485;46;210;23;;x
4486;88;0;151;;x
4487;130;3;24;;x
4488;172;6;152;;x
4489;4;9;25;;x
4490;46;12;153;;x
4491;88;15;26;;x
4492;130;18;154;;x
4493;172;21;27;;x
4494;4;24;155;;x
4495;46;27;28;;x
4496;88;30;156;;x
4497;130;33;29;;x
4498;172;36;157;;x
4499;4;39;30;;x
4500;46;42;158;;x
4501;88;45;31;;x
4502;130;48;159;;x
4503;172;51;32;;x
4504;4;54;160;;x
4505;46;57;33;;x
4506;88;60;161;;x
4507;130;63;34;;x
4508;172;66;162;;x
4509;4;69;35;;x
4510;46;72;163;;x
4511;88;75;36;;x
4512;130;78;164;;x
4513;172;81;37;;x
4514;4;84;165;;x
4515;46;87;38;;x
4516;88;90;166;;x
4517;130;93;39;;x
4518;172;96;167;;x
4519;4;99;40;;x
4520;46;102;168;;x
4521;88;105;41;;x
4522;130;108;169;;x
4523;172;111;42;;x
4524;4;114;170;;x
4525;46;117;43;;x
4526;88;120;171;;x
4527;130;123;44;;x
4528;172;126;172;;x
4529;4;129;45;;x
4530;46;132;173;;x
4531;88;135;46;;x
4532;130;138;174;;x
4533;172;141;47;;x
4534;4;144;175;;x
4535;46;147;48;;x
4536;88;150;176;;x
4537;130;153;49;;x
4538;172;156;177;;x
4539;4;159;50;;x
4540;46;162;178;;x
4541;88;165;51;;x
4542;130;168;179;;x
4543;172;171;52;;x
4544;4;174;180;;x
4545;46;177;53;;x
4546;88;180;181;;x
4547;130;183;54;;x
4548;172;186;182;;x
4549;4;189;55;;x
4550;46;192;183;;x
4551;88;195;56;;x
4552;130;198;184;;x
4553;172;201;57;;x
4554;4;204;185;;x
4555;46;207;58;;x
4556;88;210;186;;x
4557;130;0;59;;x
4558;172;3;187;;x
4559;4;6;60;;x
4560;46;9;188;;x
4561;88;12;61;;x
4562;130;15;189;;x
4563;172;18;62;;x
4564;4;21;190;;x
4565;46;24;63;;x
4566;88;27;191;;x
4567;130;30;64;;x
4568;172;33;192;;x
4569;4;36;65;;x
4570;46;39;193;;x
4571;88;42;66;;x
4572;130;45;194;;x
4573;172;48;67;;x
4574;4;51;195;;x
4575;46;54;68;;x
4576;88;57;196;;x
4577;130;60;69;;x
4578;172;63;197;;x
4579;4;66;70;;x
4580;46;69;198;;x
4581;88;72;71;;x
4582;130;75;199;;x
4583;172;78;72;;x
4584;4;81;200;;x
4585;46;84;73;;x
4586;88;87;201;;x
4587;130;90;74;;x
4588;172;93;202;;x
4589;4;96;75;;x
4590;46;99;203;;x
4591;88;102;76;;x
4592;130;105;204;;x
4593;172;108;77;;x
4594;4;111;205;;x
4595;46;114;78;;x
4596;88;117;206;;x
4597;130;120;79;;x
4598;172;123;207;;x
4599;4;126;80;;x
4600;46;129;208;;x
4601;88;132;81;;x
4602;130;135;209;;x
4603;172;138;82;;x
4604;4;141;210;;x
4605;46;144;83;;x
4606;88;147;211;;x
4607;130;150;84;;x
4608;172;153;212;;x
4609;4;156;85;;x
4610;46;159;213;;x
4611;88;162;86;;x
4612;130;165;214;;x
4613;172;168;87;;x
4614;4;171;215;;x
4615;46;174;88;;x
4616;88;177;216;;x
4617;130;180;89;;x
4618;172;183;217;;x
4619;4;186;90;;x
4620;46;189;218;;x
4621;88;192;91;;x
4622;130;195;219;;x
4623;172;198;92;;x
4624;4;201;220;;x
4625;46;204;93;;x
4626;88;207;221;;x
4627;130;210;94;;x
4628;172;0;222;;x
4629;4;3;95;;x
4630;46;6;223;;x
4631;88;9;96;;x
4632;130;12;224;;x
4633;172;15;97;;x
4634;4;18;225;;x
4635;46;21;98;;x
4636;88;24;226;;x
4637;130;27;99;;x
4638;172;30;227;;x
4639;4;33;0;;x
4640;46;36;128;;x
4641;88;39;1;;x
4642;130;42;129;;x
4643;172;45;2;;x
4644;4;48;130;;x
4645;46;51;3;;x
4646;88;54;131;;x
4647;130;57;4;;x
4648;172;60;132;;x
4649;4;63;5;;x
4650;46;66;133;;x
4651;88;69;6;;x
4652;130;72;134;;x
4653;172;75;7;;x
4654;4;78;135;;x
4655;46;81;8;;x
4656;88;84;136;;x
4657;130;87;9;;x
4658;172;90;137;;x
4659;4;93;10;;x
4660;46;96;138;;x
4661;88;99;11;;x
4662;130;102;139;;x
4663;172;105;12;;x
4664;4;108;140;;x
4665;46;111;13;;x
4666;88;114;141;;x
4667;130;117;14;;x
4668;172;120;142;;x
4669;4;123;15;;x
4670;46;126;143;;x
4671;88;129;16;;x
4672;130;132;144;;x
4673;172;135;17;;x
4674;4;138;145;;x
4675;46;141;18;;x
4676;88;144;146;;x
4677;130;147;19;;x
4678;172;150;147;;x
4679;4;153;20;;x
4680;46;156;148;;x
4681;88;159;21;;x
4682;130;162;149;;x
4683;172;165;22;;x
4684;4;168;150;;x
4685;46;171;23;;x
4686;88;174;151;;x
4687;130;177;24;;x
4688;172;180;152;;x
4689;4;183;25;;x
4690;46;186;153;;x
4691;88;189;26;;x
4692;130;192;154;;x
4693;172;195;27;;x
4694;4;198;155;;x
4695;46;201;28;;x
4696;88;204;156;;x
4697;130;207;29;;x
4698;172;210;157;;x
4699;4;0;30;;x
4700;46;3;158;;x
4701;88;6;31;;x
4702;130;9;159;;x
4703;172;12;32;;x
4704;4;15;160;;x
4705;46;18;33;;x
4706;88;21;161;;x
4707;130;24;34;;x
4708;172;27;162;;x
4709;4;30;35;;x
4710;46;33;163;;x
4711;88;36;36;;x
4712;130;39;164;;x
4713;172;42;37;;x
4714;4;45;165;;x
4715;46;48;38;;x
4716;88;51;166;;x
4717;130;54;39;;x
4718;172;57;167;;x
4719;4;60;40;;x
4720;46;63;168;;x
4721;88;66;41;;x
4722;130;69;169;;x
4723;172;72;42;;x
4724;4;75;170;;x
4725;46;78;43;;x
4726;88;81;171;;x
4727;130;84;44;;x
4728;172;87;172;;x
4729;4;90;45;;x
4730;46;93;173;;x
4731;88;96;46;;x
4732;130;99;174;;x
4733;172;102;47;;x
4734;4;105;175;;x
4735;46;108;48;;x
4736;88;111;176;;x
4737;130;114;49;;x
4738;172;117;177;;x
4739;4;120;50;;x
4740;46;123;178;;x
4741;88;126;51;;x
4742;130;129;179;;x
4743;172;132;52;;x
4744;4;135;180;;x
4745;46;138;53;;x
4746;88;141;181;;x
4747;130;144;54;;x
4748;172;147;182;;x
4749;4;150;55;;x
4750;46;153;183;;x
4751;88;156;56;;x
4752;130;159;184;;x
4753;172;162;57;;x
4754;4;165;185;;x
4755;46;168;58;;x
4756;88;171;186;;x
4757;130;174;59;;x
4758;172;177;187;;x
4759;4;180;60;;x
4760;46;183;188;;x
4761;88;186;61;;x
4762;130;189;189;;x
4763;172;192;62;;x
4764;4;195;190;;x
4765;46;198;63;;x
4766;88;201;191;;x
4767;130;204;64;;x
4768;172;207;192;;x
4769;4;210;65;;x
4770;46;0;193;;x
4771;88;3;66;;x
4772;130;6;194;;x
4773;172;9;67;;x
4774;4;12;195;;x
4775;46;15;68;;x
4776;88;18;196;;x
4777;130;21;69;;x
4778;172;24;197;;x
4779;4;27;70;;x
4780;46;30;198;;x
4781;88;33;71;;x
4782;130;36;199;;x
4783;172;39;72;;x
4784;4;42;200;;x
4785;46;45;73;;x
4786;88;48;201;;x
4787;130;51;74;;x
4788;172;54;202;;x
4789;4;57;75;;x
4790;46;60;203;;x
4791;88;63;76;;x
4792;130;66;204;;x
4793;172;69;77;;x
4794;4;72;205;;x
4795;46;75;78;;x
4796;88;78;206;;x
4797;130;81;79;;x
4798;172;84;207;;x
4799;4;87;80;;x
4800;46;90;208;;x
4801;88;93;81;;x
4802;130;96;209;;x
4803;172;99;82;;x
4804;4;102;210;;x
4805;46;105;83;;x
4806;88;108;211;;x
4807;130;111;84;;x
4808;172;114;212;;x
4809;4;117;85;;x
4810;46;120;213;;x
4811;88;123;86;;x
4812;130;126;214;;x
4813;172;129;87;;x
4814;4;132;215;;x
4815;46;135;88;;x
4816;88;138;216;;x
4817;130;141;89;;x
4818;172;144;217;;x
4819;4;147;90;;x
4820;46;150;218;;x
4821;88;153;91;;x
4822;130;156;219;;x
4823;172;159;92;;x
4824;4;162;220;;x
4825;46;165;93;;x
4826;88;168;221;;x
4827;130;171;94;;x
4828;172;174;222;;x
4829;4;177;95;;x
4830;46;180;223;;x
4831;88;183;96;;x
4832;130;186;224;;x
4833;172;189;97;;x
4834;4;192;225;;x
4835;46;195;98;;x
4836;88;198;226;;x
4837;130;201;99;;x
4838;172;204;227;;x
4839;4;207;0;;x
4840;46;210;128;;x
4841;88;0;1;;x
4842;130;3;129;;x
4843;172;6;2;;x
4844;4;9;130;;x
4845;46;12;3;;x
4846;88;15;131;;x
4847;130;18;4;;x
4848;172;21;132;;x
4849;4;24;5;;x
4850;46;27;133;;x
4851;88;30;6;;x
4852;130;33;134;;x
4853;172;36;7;;x
4854;4;39;135;;x
4855;46;42;8;;x
4856;88;45;136;;x
4857;130;48;9;;x
4858;172;51;137;;x
4859;4;54;10;;x
4860;46;57;138;;x
4861;88;60;11;;x
4862;130;63;139;;x
4863;172;66;12;;x
4864;4;69;140;;x
4865;46;72;13;;x
4866;88;75;141;;x
4867;130;78;14;;x
4868;172;81;142;;x
4869;4;84;15;;x
4870;46;87;143;;x
4871;88;90;16;;x
4872;130;93;144;;x
4873;172;96;17;;x
4874;4;99;145;;x
4875;46;102;18;;x
4876;88;105;146;;x
4877;130;108;19;;x
4878;172;111;147;;x
4879;4;114;20;;x
4880;46;117;148;;x
4881;88;120;21;;x
4882;130;123;149;;x
4883;172;126;22;;x
4884;4;129;150;;x
4885;46;132;23;;x
4886;88;135;151;;x
4887;130;138;24;;x
4888;172;141;152;;x
4889;4;144;25;;x
4890;46;147;153;;x
4891;88;150;26;;x
4892;130;153;154;;x
4893;172;156;27;;x
4894;4;159;155;;x
4895;46;162;28;;x
4896;88;165;156;;x
4897;130;168;29;;x
4898;172;171;157;;x
4899;4;174;30;;x
4900;46;177;158;;x
4901;88;180;31;;x
4902;130;183;159;;x
4903;172;186;32;;x
4904;4;189;160;;x
4905;46;192;33;;x
4906;88;195;161;;x
4907;130;198;34;;x
4908;172;201;162;;x
4909;4;204;35;;x
4910;46;207;163;;x
4911;88;210;36;;x
4912;130;0;164;;x
4913;172;3;37;;x
4914;4;6;165;;x
4915;46;9;38;;x
4916;88;12;166;;x
4917;130;15;39;;x
4918;172;18;167;;x
4919;4;21;40;;x
4920;46;24;168;;x
4921;88;27;41;;x
4922;130;30;169;;x
4923;172;33;42;;x
4924;4;36;170;;x
4925;46;39;43;;x
4926;88;42;171;;x
4927;130;45;44;;x
4928;172;48;172;;x
4929;4;51;45;;x
4930;46;54;173;;x
4931;88;57;46;;x
4932;130;60;174;;x
4933;172;63;47;;x
4934;4;66;175;;x
4935;46;69;48;;x
4936;88;72;176;;x
4937;130;75;49;;x
4938;172;78;177;;x
4939;4;81;50;;x
4940;46;84;178;;x
4941;88;87;51;;x
4942;130;90;179;;x
4943;172;93;52;;x
4944;4;96;180;;x
4945;46;99;53;;x
4946;88;102;181;;x
4947;130;105;54;;x
4948;172;108;182;;x
4949;4;111;55;;x
4950;46;114;183;;x
4951;88;117;56;;x
4952;130;120;184;;x
4953;172;123;57;;x
4954;4;126;185;;x
