province;red;green;blue;x;x;
4334;4;12;195;;x;
4335;46;15;68;;x;
4336;88;18;196;;x;
4337;130;21;69;;x;
4338;172;24;197;;x;
4339;4;27;70;;x;
4340;46;30;198;;x;
4341;88;33;71;;x;
4342;130;36;199;;x;
4343;172;39;72;;x;
4344;4;42;200;;x;
4345;46;45;73;;x;
4346;88;48;201;;x;
4347;130;51;74;;x;
4348;172;54;202;;x;
4349;4;57;75;;x;
4350;46;60;203;;x;
4351;88;63;76;;x;
4352;130;66;204;;x;
4353;172;69;77;;x;
4354;4;72;205;;x;
4355;46;75;78;;x;
4356;88;78;206;;x;
4357;130;81;79;;x;
4358;172;84;207;;x;
4359;4;87;80;;x;
4360;46;90;208;;x;
4361;88;93;81;;x;
4362;130;96;209;;x;
4363;172;99;82;;x;
4364;4;102;210;;x;
4365;46;105;83;;x;
4366;88;108;211;;x;
4367;130;111;84;;x;
4368;172;114;212;;x;
4369;4;117;85;;x;
4370;46;120;213;;x;
4371;88;123;86;;x;
4372;130;126;214;;x;
4373;172;129;87;;x;
4374;4;132;215;;x;
4375;46;135;88;;x;
4376;88;138;216;;x;
4377;130;141;89;;x;
4378;172;144;217;;x;
4379;4;147;90;;x;
4380;46;150;218;;x;
4381;88;153;91;;x;
4382;130;156;219;;x;
4383;172;159;92;;x;
4384;4;162;220;;x;
4385;46;165;93;;x;
4386;88;168;221;;x;
4387;130;171;94;;x;
4388;172;174;222;;x;
4389;4;177;95;;x;
4390;46;180;223;;x;
4391;88;183;96;;x;
4392;130;186;224;;x;
4393;172;189;97;;x;
4394;4;192;225;;x;
4395;46;195;98;;x;
4396;88;198;226;;x;
4397;130;201;99;;x;
4398;172;204;227;;x;
4399;4;207;0;;x;
4400;46;210;128;;x;
4401;88;0;1;;x;
4402;130;3;129;;x;
4403;172;6;2;;x;
4404;4;9;130;;x;
4405;46;12;3;;x;
4406;88;15;131;;x;
4407;130;18;4;;x;
4408;172;21;132;;x;
4409;4;24;5;;x;
4410;46;27;133;;x;
4411;88;30;6;;x;
4412;130;33;134;;x;
4413;172;36;7;;x;
4414;4;39;135;;x;
4415;46;42;8;;x;
4416;88;45;136;;x;
4417;130;48;9;;x;
4418;172;51;137;;x;
4419;4;54;10;;x;
4420;46;57;138;;x;
4421;88;60;11;;x;
4422;130;63;139;;x;
4423;172;66;12;;x;
4424;4;69;140;;x;
4425;46;72;13;;x;
4426;88;75;141;;x;
4427;130;78;14;;x;
4428;172;81;142;;x;
4429;4;84;15;;x;
4430;46;87;143;;x;
4431;88;90;16;;x;
4432;130;93;144;;x;
4433;172;96;17;;x;
4434;4;99;145;;x;
4435;46;102;18;;x;
4436;88;105;146;;x;
4437;130;108;19;;x;
4438;172;111;147;;x;
4439;4;114;20;;x;
4440;46;117;148;;x;
4441;88;120;21;;x;
4442;130;123;149;;x;
4443;172;126;22;;x;
4444;4;129;150;;x;
4445;46;132;23;;x;
4446;88;135;151;;x;
4447;130;138;24;;x;
4448;172;141;152;;x;
4449;4;144;25;;x;
4450;46;147;153;;x;
4451;88;150;26;;x;
4452;130;153;154;;x;
4453;172;156;27;;x;
4454;4;159;155;;x;
4455;46;162;28;;x;
4456;88;165;156;;x;
4457;130;168;29;;x;
4458;172;171;157;;x;
4459;4;174;30;;x;
4460;46;177;158;;x;
4461;88;180;31;;x;
4462;130;183;159;;x;
4463;172;186;32;;x;
4464;4;189;160;;x;
4465;46;192;33;;x;
4466;88;195;161;;x;
4467;130;198;34;;x;
4468;172;201;162;;x;
4469;4;204;35;;x;
4470;46;207;163;;x;
4471;88;210;36;;x;
4472;130;0;164;;x;
4473;172;3;37;;x;
4474;4;6;165;;x;
4475;46;9;38;;x;
4476;88;12;166;;x;
4477;130;15;39;;x;
4478;172;18;167;;x;
4479;4;21;40;;x;
4480;46;24;168;;x;
4481;88;27;41;;x;
4482;130;30;169;;x;
4483;172;33;42;;x;
4484;4;36;170;;x;
4485;46;39;43;;x;
4486;88;42;171;;x;
4487;130;45;44;;x;
4488;172;48;172;;x;
4489;4;51;45;;x;
4490;46;54;173;;x;
4491;88;57;46;;x;
4492;130;60;174;;x;
4493;172;63;47;;x;
4494;4;66;175;;x;
4495;46;69;48;;x;
4496;88;72;176;;x;
4497;130;75;49;;x;
4498;172;78;177;;x;
4499;4;81;50;;x;
4500;46;84;178;;x;
4501;88;87;51;;x;
4502;130;90;179;;x;
4503;172;93;52;;x;
4504;4;96;180;;x;
4505;46;99;53;;x;
4506;88;102;181;;x;
4507;130;105;54;;x;
4508;172;108;182;;x;
4509;4;111;55;;x;
4510;46;114;183;;x;
4511;88;117;56;;x;
4512;130;120;184;;x;
4513;172;123;57;;x;
4514;4;126;185;;x;
4515;46;129;58;;x;
4516;88;132;186;;x;
4517;130;135;59;;x;
4518;172;138;187;;x;
4519;4;141;60;;x;
4520;46;144;188;;x;
4521;88;147;61;;x;
4522;130;150;189;;x;
4523;172;153;62;;x;
4524;4;156;190;;x;
4525;46;159;63;;x;
4526;88;162;191;;x;
4527;130;165;64;;x;
4528;172;168;192;;x;
4529;4;171;65;;x;
4530;46;174;193;;x;
4531;88;177;66;;x;
4532;130;180;194;;x;
4533;172;183;67;;x;
4534;4;186;195;;x;
4535;46;189;68;;x;
4536;88;192;196;;x;
4537;130;195;69;;x;
4538;172;198;197;;x;
4539;4;201;70;;x;
4540;46;204;198;;x;
4541;88;207;71;;x;
4542;130;210;199;;x;
4543;172;0;72;;x;
4544;4;3;200;;x;
4545;46;6;73;;x;
4546;88;9;201;;x;
4547;130;12;74;;x;
4548;172;15;202;;x;
4549;4;18;75;;x;
4550;46;21;203;;x;
4551;88;24;76;;x;
4552;130;27;204;;x;
4553;172;30;77;;x;
4554;4;33;205;;x;
4555;46;36;78;;x;
4556;88;39;206;;x;
4557;130;42;79;;x;
4558;172;45;207;;x;
4559;4;48;80;;x;
4560;46;51;208;;x;
4561;88;54;81;;x;
4562;130;57;209;;x;
4563;172;60;82;;x;
4564;4;63;210;;x;
4565;46;66;83;;x;
4566;88;69;211;;x;
4567;130;72;84;;x;
4568;172;75;212;;x;
4569;4;78;85;;x;
4570;46;81;213;;x;
4571;88;84;86;;x;
4572;130;87;214;;x;
4573;172;90;87;;x;
4574;4;93;215;;x;
4575;46;96;88;;x;
4576;88;99;216;;x;
4577;130;102;89;;x;
4578;172;105;217;;x;
4579;4;108;90;;x;
4580;46;111;218;;x;
4581;88;114;91;;x;
4582;130;117;219;;x;
4583;172;120;92;;x;
4584;4;123;220;;x;
4585;46;126;93;;x;
4586;88;129;221;;x;
4587;130;132;94;;x;
4588;172;135;222;;x;
4589;4;138;95;;x;
4590;46;141;223;;x;
4591;88;144;96;;x;
4592;130;147;224;;x;
4593;172;150;97;;x;
4594;4;153;225;;x;
4595;46;156;98;;x;
4596;88;159;226;;x;
4597;130;162;99;;x;
4598;172;165;227;;x;
4599;4;168;0;;x;
4600;46;171;128;;x;
4601;88;174;1;;x;
4602;130;177;129;;x;
4603;172;180;2;;x;
4604;4;183;130;;x;
4605;46;186;3;;x;
4606;88;189;131;;x;
4607;130;192;4;;x;
4608;172;195;132;;x;
4609;4;198;5;;x;
4610;46;201;133;;x;
4611;88;204;6;;x;
4612;130;207;134;;x;
4613;172;210;7;;x;
4614;4;0;135;;x;
4615;46;3;8;;x;
4616;88;6;136;;x;
4617;130;9;9;;x;
4618;172;12;137;;x;
4619;4;15;10;;x;
4620;46;18;138;;x;
4621;88;21;11;;x;
4622;130;24;139;;x;
4623;172;27;12;;x;
4624;4;30;140;;x;
4625;46;33;13;;x;
4626;88;36;141;;x;
4627;130;39;14;;x;
4628;172;42;142;;x;
4629;4;45;15;;x;
4630;46;48;143;;x;
4631;88;51;16;;x;
4632;130;54;144;;x;
4633;172;57;17;;x;
4634;4;60;145;;x;
4635;46;63;18;;x;
4636;88;66;146;;x;
4637;130;69;19;;x;
4638;172;72;147;;x;
4639;4;75;20;;x;
4640;46;78;148;;x;
4641;88;81;21;;x;
4642;130;84;149;;x;
4643;172;87;22;;x;
4644;4;90;150;;x;
4645;46;93;23;;x;
4646;88;96;151;;x;
4647;130;99;24;;x;
4648;172;102;152;;x;
4649;4;105;25;;x;
4650;46;108;153;;x;
4651;88;111;26;;x;
4652;130;114;154;;x;
4653;172;117;27;;x;
4654;4;120;155;;x;
4655;46;123;28;;x;
4656;88;126;156;;x;
4657;130;129;29;;x;
4658;172;132;157;;x;
4659;4;135;30;;x;
4660;46;138;158;;x;
4661;88;141;31;;x;
4662;130;144;159;;x;
4663;172;147;32;;x;
4664;4;150;160;;x;
4665;46;153;33;;x;
4666;88;156;161;;x;
4667;130;159;34;;x;
4668;172;162;162;;x;
4669;4;165;35;;x;
4670;46;168;163;;x;
4671;88;171;36;;x;
4672;130;174;164;;x;
4673;172;177;37;;x;
4674;4;180;165;;x;
4675;46;183;38;;x;
4676;88;186;166;;x;
4677;130;189;39;;x;
4678;172;192;167;;x;
4679;4;195;40;;x;
4680;46;198;168;;x;
4681;88;201;41;;x;
4682;130;204;169;;x;
4683;172;207;42;;x;
4684;4;210;170;;x;
4685;46;0;43;;x;
4686;88;3;171;;x;
4687;130;6;44;;x;
4688;172;9;172;;x;
4689;4;12;45;;x;
4690;46;15;173;;x;
4691;88;18;46;;x;
4692;130;21;174;;x;
4693;172;24;47;;x;
4694;4;27;175;;x;
4695;46;30;48;;x;
4696;88;33;176;;x;
4697;130;36;49;;x;
4698;172;39;177;;x;
4699;4;42;50;;x;
4700;46;45;178;;x;
4701;88;48;51;;x;
4702;130;51;179;;x;
4703;172;54;52;;x;
4704;4;57;180;;x;
4705;46;60;53;;x;
4706;88;63;181;;x;
4707;130;66;54;;x;
4708;172;69;182;;x;
4709;4;72;55;;x;
4710;46;75;183;;x;
4711;88;78;56;;x;
4712;130;81;184;;x;
4713;172;84;57;;x;
4714;4;87;185;;x;
4715;46;90;58;;x;
4716;88;93;186;;x;
4717;130;96;59;;x;
4718;172;99;187;;x;
4719;4;102;60;;x;
4720;46;105;188;;x;
4721;88;108;61;;x;
4722;130;111;189;;x;
4723;172;114;62;;x;
4724;4;117;190;;x;
4725;46;120;63;;x;
4726;88;123;191;;x;
4727;130;126;64;;x;
4728;172;129;192;;x;
4729;4;132;65;;x;
4730;46;135;193;;x;
4731;88;138;66;;x;
4732;130;141;194;;x;
4733;172;144;67;;x;
4734;4;147;195;;x;
4735;46;150;68;;x;
4736;88;153;196;;x;
4737;130;156;69;;x;
4738;172;159;197;;x;
4739;4;162;70;;x;
4740;46;165;198;;x;
4741;88;168;71;;x;
4742;130;171;199;;x;
4743;172;174;72;;x;
4744;4;177;200;;x;
4745;46;180;73;;x;
4746;88;183;201;;x;
4747;130;186;74;;x;
4748;172;189;202;;x;
4749;4;192;75;;x;
4750;46;195;203;;x;
4751;88;198;76;;x;
4752;130;201;204;;x;
4753;172;204;77;;x;
4754;4;207;205;;x;
4755;46;210;78;;x;
4756;88;0;206;;x;
4757;130;3;79;;x;
4758;172;6;207;;x;
4759;4;9;80;;x;
4760;46;12;208;;x;
4761;88;15;81;;x;
4762;130;18;209;;x;
4763;172;21;82;;x;
4764;4;24;210;;x;
4765;46;27;83;;x;
4766;88;30;211;;x;
4767;130;33;84;;x;
4768;172;36;212;;x;
4769;4;39;85;;x;
4770;46;42;213;;x;
4771;88;45;86;;x;
4772;130;48;214;;x;
4773;172;51;87;;x;
4774;4;54;215;;x;
4775;46;57;88;;x;
4776;88;60;216;;x;
4777;130;63;89;;x;
4778;172;66;217;;x;
4779;4;69;90;;x;
4780;46;72;218;;x;
4781;88;75;91;;x;
4782;130;78;219;;x;
4783;172;81;92;;x;
4784;4;84;220;;x;
4785;46;87;93;;x;
4786;88;90;221;;x;
4787;130;93;94;;x;
4788;172;96;222;;x;
4789;4;99;95;;x;
4790;46;102;223;;x;
4791;88;105;96;;x;
4792;130;108;224;;x;
4793;172;111;97;;x;
4794;4;114;225;;x;
4795;46;117;98;;x;
4796;88;120;226;;x;
4797;130;123;99;;x;
4798;172;126;227;;x;
4799;4;129;0;;x;
4800;46;132;128;;x;
4801;88;135;1;;x;
4802;130;138;129;;x;
4803;172;141;2;;x;
4804;4;144;130;;x;
4805;46;147;3;;x;
4806;88;150;131;;x;
4807;130;153;4;;x;
4808;172;156;132;;x;
4809;4;159;5;;x;
4810;46;162;133;;x;
4811;88;165;6;;x;
4812;130;168;134;;x;
4813;172;171;7;;x;
4814;4;174;135;;x;
4815;46;177;8;;x;
4816;88;180;136;;x;
4817;130;183;9;;x;
4818;172;186;137;;x;
4819;4;189;10;;x;
4820;46;192;138;;x;
4821;88;195;11;;x;
4822;130;198;139;;x;
4823;172;201;12;;x;
4824;4;204;140;;x;
4825;46;207;13;;x;
4826;88;210;141;;x;
4827;130;0;14;;x;
4828;172;3;142;;x;
4829;4;6;15;;x;
4830;46;9;143;;x;
4831;88;12;16;;x;
4832;130;15;144;;x;
4833;172;18;17;;x;
4834;4;21;145;;x;
4835;46;24;18;;x;
4836;88;27;146;;x;
4837;130;30;19;;x;
4838;172;33;147;;x;
4839;4;36;20;;x;
4840;46;39;148;;x;
4841;88;42;21;;x;
4842;130;45;149;;x;
4843;172;48;22;;x;
4844;4;51;150;;x;
4845;46;54;23;;x;
4846;88;57;151;;x;
4847;130;60;24;;x;
4848;172;63;152;;x;
4849;4;66;25;;x;
4850;46;69;153;;x;
4851;88;72;26;;x;
4852;130;75;154;;x;
4853;172;78;27;;x;
4854;4;81;155;;x;
4855;46;84;28;;x;
4856;88;87;156;;x;
4857;130;90;29;;x;
4858;172;93;157;;x;
4859;4;96;30;;x;
4860;46;99;158;;x;
4861;88;102;31;;x;
4862;130;105;159;;x;
4863;172;108;32;;x;
4864;4;111;160;;x;
4865;46;114;33;;x;
4866;88;117;161;;x;
4867;130;120;34;;x;
4868;172;123;162;;x;
4869;4;126;35;;x;
4870;46;129;163;;x;
4871;88;132;36;;x;
4872;130;135;164;;x;
4873;172;138;37;;x;
4874;4;141;165;;x;
4875;46;144;38;;x;
4876;88;147;166;;x;
4877;130;150;39;;x;
4878;172;153;167;;x;
4879;4;156;40;;x;
4880;46;159;168;;x;
4881;88;162;41;;x;
4882;130;165;169;;x;
4883;172;168;42;;x;
4884;4;171;170;;x;
4885;46;174;43;;x;
4886;88;177;171;;x;
4887;130;180;44;;x;
4888;172;183;172;;x;
4889;4;186;45;;x;
4890;46;189;173;;x;
4891;88;192;46;;x;
4892;130;195;174;;x;
4893;172;198;47;;x;
4894;4;201;175;;x;
4895;46;204;48;;x;
4896;88;207;176;;x;
4897;130;210;49;;x;
4898;172;0;177;;x;
4899;4;3;50;;x;
4900;46;6;178;;x;
4901;88;9;51;;x;
4902;130;12;179;;x;
4903;172;15;52;;x;
4904;4;18;180;;x;
4905;46;21;53;;x;
4906;88;24;181;;x;
4907;130;27;54;;x;
4908;172;30;182;;x;
4909;4;33;55;;x;
4910;46;36;183;;x;
4911;88;39;56;;x;
4912;130;42;184;;x;
4913;172;45;57;;x;
4914;4;48;185;;x;
4915;46;51;58;;x;
4916;88;54;186;;x;
4917;130;57;59;;x;
4918;172;60;187;;x;
4919;4;63;60;;x;
4920;46;66;188;;x;
4921;88;69;61;;x;
4922;130;72;189;;x;
4923;172;75;62;;x;
4924;4;78;190;;x;
4925;46;81;63;;x;
4926;88;84;191;;x;
4927;130;87;64;;x;
4928;172;90;192;;x;
4929;4;93;65;;x;
4930;46;96;193;;x;
4931;88;99;66;;x;
4932;130;102;194;;x;
4933;172;105;67;;x;
4934;4;108;195;;x;
4935;46;111;68;;x;
4936;88;114;196;;x;
4937;130;117;69;;x;
4938;172;120;197;;x;
4939;4;123;70;;x;
4940;46;126;198;;x;
4941;88;129;71;;x;
4942;130;132;199;;x;
4943;172;135;72;;x;
4944;4;138;200;;x;
4945;46;141;73;;x;
4946;88;144;201;;x;
4947;130;147;74;;x;
4948;172;150;202;;x;
4949;4;153;75;;x;
4950;46;156;203;;x;
4951;88;159;76;;x;
4952;130;162;204;;x;
4953;172;165;77;;x;
4954;4;168;205;;x;
4955;46;171;78;;x;
4956;88;174;206;;x;
4957;130;177;79;;x;
4958;172;180;207;;x;
4959;4;183;80;;x;
4960;46;186;208;;x;
4961;88;189;81;;x;
4962;130;192;209;;x;
4963;172;195;82;;x;
4964;4;198;210;;x;
4965;46;201;83;;x;
4966;88;204;211;;x;
4967;130;207;84;;x;
4968;172;210;212;;x;
4969;4;0;85;;x;
4970;46;3;213;;x;
4971;88;6;86;;x;
4972;130;9;214;;x;
4973;172;12;87;;x;
4974;4;15;215;;x;
4975;46;18;88;;x;
4976;88;21;216;;x;
4977;130;24;89;;x;
4978;172;27;217;;x;
4979;4;30;90;;x;
4980;46;33;218;;x;
4981;88;36;91;;x;
4982;130;39;219;;x;
4983;172;42;92;;x;
4984;4;45;220;;x;
4985;46;48;93;;x;
4986;88;51;221;;x;
4987;130;54;94;;x;
4988;172;57;222;;x;
4989;4;60;95;;x;
4990;46;63;223;;x;
4991;88;66;96;;x;
4992;130;69;224;;x;
4993;172;72;97;;x;
4994;4;75;225;;x;
4995;46;78;98;;x;
4996;88;81;226;;x;
4997;130;84;99;;x;
4998;172;87;227;;x;
4999;5;90;0;;x;
5000;47;93;128;;x;
5001;89;96;1;;x;
5002;131;99;129;;x;
5003;173;102;2;;x;
5004;5;105;130;;x;
5005;47;108;3;;x;
5006;89;111;131;;x;
5007;131;114;4;;x;
5008;173;117;132;;x;
5009;5;120;5;;x;
5010;47;123;133;;x;
5011;89;126;6;;x;
5012;131;129;134;;x;
5013;173;132;7;;x;
5014;5;135;135;;x;
5015;47;138;8;;x;
5016;89;141;136;;x;
5017;131;144;9;;x;
5018;173;147;137;;x;
5019;5;150;10;;x;
5020;47;153;138;;x;
5021;89;156;11;;x;
5022;131;159;139;;x;
5023;173;162;12;;x;
5024;5;165;140;;x;
5025;47;168;13;;x;
5026;89;171;141;;x;
5027;131;174;14;;x;
5028;173;177;142;;x;
5029;5;180;15;;x;
5030;47;183;143;;x;
5031;89;186;16;;x;
5032;131;189;144;;x;
5033;173;192;17;;x;
5034;5;195;145;;x;
5035;47;198;18;;x;
5036;89;201;146;;x;
5037;131;204;19;;x;
5038;173;207;147;;x;
5039;5;210;20;;x;
5040;47;0;148;;x;
5041;89;3;21;;x;
5042;131;6;149;;x;
5043;173;9;22;;x;
5044;5;12;150;;x;
5045;47;15;23;;x;
5046;89;18;151;;x;
5047;131;21;24;;x;
5048;173;24;152;;x;
5049;5;27;25;;x;
5050;47;30;153;;x;
5051;89;33;26;;x;
5052;131;36;154;;x;
5053;173;39;27;;x;
5054;5;42;155;;x;
5055;47;45;28;;x;
5056;89;48;156;;x;
5057;131;51;29;;x;
5058;173;54;157;;x;
5059;5;57;30;;x;
5060;47;60;158;;x;
5061;89;63;31;;x;
5062;131;66;159;;x;
5063;173;69;32;;x;
5064;5;72;160;;x;
5065;47;75;33;;x;
5066;89;78;161;;x;
5067;131;81;34;;x;
5068;173;84;162;;x;
5069;5;87;35;;x;
5070;47;90;163;;x;
5071;89;93;36;;x;
5072;131;96;164;;x;
5073;173;99;37;;x;
5074;5;102;165;;x;
5075;47;105;38;;x;
5076;89;108;166;;x;
5077;131;111;39;;x;
5078;173;114;167;;x;
5079;5;117;40;;x;
5080;47;120;168;;x;
5081;89;123;41;;x;
5082;131;126;169;;x;
5083;173;129;42;;x;
5084;5;132;170;;x;
5085;47;135;43;;x;
5086;89;138;171;;x;
5087;131;141;44;;x;
5088;173;144;172;;x;
5089;5;147;45;;x;
5090;47;150;173;;x;
5091;89;153;46;;x;
5092;131;156;174;;x;
5093;173;159;47;;x;
5094;5;162;175;;x;
5095;47;165;48;;x;
5096;89;168;176;;x;
5097;131;171;49;;x;
5098;173;174;177;;x;
5099;5;177;50;;x;
5100;47;180;178;;x;
5101;89;183;51;;x;
5102;131;186;179;;x;
5103;173;189;52;;x;
5104;5;192;180;;x;
5105;47;195;53;;x;
5106;89;198;181;;x;
5107;131;201;54;;x;
5108;173;204;182;;x;
5109;5;207;55;;x;
5110;47;210;183;;x;
5111;89;0;56;;x;
5112;131;3;184;;x;
5113;173;6;57;;x;
5114;5;9;185;;x;
5115;47;12;58;;x;
5116;89;15;186;;x;
5117;131;18;59;;x;
5118;173;21;187;;x;
5119;5;24;60;;x;
5120;47;27;188;;x;
5121;89;30;61;;x;
5122;131;33;189;;x;
5123;173;36;62;;x;
5124;5;39;190;;x;
5125;47;42;63;;x;
5126;89;45;191;;x;
5127;131;48;64;;x;
5128;173;51;192;;x;
5129;5;54;65;;x;
5130;47;57;193;;x;
5131;89;60;66;;x;
5132;131;63;194;;x;
5133;173;66;67;;x;
5134;5;69;195;;x;
5135;47;72;68;;x;
5136;89;75;196;;x;
5137;131;78;69;;x;
5138;173;81;197;;x;
5139;5;84;70;;x;
5140;47;87;198;;x;
5141;89;90;71;;x;
5142;131;93;199;;x;
5143;173;96;72;;x;
5144;5;99;200;;x;
5145;47;102;73;;x;
5146;89;105;201;;x;
5147;131;108;74;;x;
5148;173;111;202;;x;
5149;5;114;75;;x;
5150;47;117;203;;x;
5151;89;120;76;;x;
5152;131;123;204;;x;
5153;173;126;77;;x;
5154;5;129;205;;x;
5155;47;132;78;;x;
5156;89;135;206;;x;
5157;131;138;79;;x;
5158;173;141;207;;x;
5159;5;144;80;;x;
5160;47;147;208;;x;
5161;89;150;81;;x;
5162;131;153;209;;x;
5163;173;156;82;;x;
5164;5;159;210;;x;
5165;47;162;83;;x;
5166;89;165;211;;x;
5167;131;168;84;;x;
5168;173;171;212;;x;
5169;5;174;85;;x;
5170;47;177;213;;x;
5171;89;180;86;;x;
5172;131;183;214;;x;
5173;173;186;87;;x;
5174;5;189;215;;x;
5175;47;192;88;;x;
5176;89;195;216;;x;
5177;131;198;89;;x;
5178;173;201;217;;x;
5179;5;204;90;;x;
5180;47;207;218;;x;
5181;89;210;91;;x;
5182;131;0;219;;x;
5183;173;3;92;;x;
5184;5;6;220;;x;
5185;47;9;93;;x;
5186;89;12;221;;x;
5187;131;15;94;;x;
5188;173;18;222;;x;
5189;5;21;95;;x;
5190;47;24;223;;x;
5191;89;27;96;;x;
5192;131;30;224;;x;
5193;173;33;97;;x;
5194;5;36;225;;x;
5195;47;39;98;;x;
5196;89;42;226;;x;
5197;131;45;99;;x;
5198;173;48;227;;x;
5199;5;51;0;;x;
5200;47;54;128;;x;
5201;89;57;1;;x;
5202;131;60;129;;x;
5203;173;63;2;;x;
5204;5;66;130;;x;
5205;47;69;3;;x;
5206;89;72;131;;x;
5207;131;75;4;;x;
5208;173;78;132;;x;
5209;5;81;5;;x;
5210;47;84;133;;x;
5211;89;87;6;;x;
5212;131;90;134;;x;
5213;173;93;7;;x;
5214;5;96;135;;x;
5215;47;99;8;;x;
5216;89;102;136;;x;
5217;131;105;9;;x;
5218;173;108;137;;x;
5219;5;111;10;;x;
5220;47;114;138;;x;
5221;89;117;11;;x;
5222;131;120;139;;x;
5223;173;123;12;;x;
5224;5;126;140;;x;
5225;47;129;13;;x;
5226;89;132;141;;x;
5227;131;135;14;;x;
5228;173;138;142;;x;
5229;5;141;15;;x;
5230;47;144;143;;x;
5231;89;147;16;;x;
5232;131;150;144;;x;
5233;173;153;17;;x;
5234;5;156;145;;x;
5235;47;159;18;;x;
5236;89;162;146;;x;
5237;131;165;19;;x;
5238;173;168;147;;x;
5239;5;171;20;;x;
5240;47;174;148;;x;
5241;89;177;21;;x;
5242;131;180;149;;x;
5243;173;183;22;;x;
5244;5;186;150;;x;
5245;47;189;23;;x;
5246;89;192;151;;x;
5247;131;195;24;;x;
5248;173;198;152;;x;
5249;5;201;25;;x;
5250;47;204;153;;x;
5251;89;207;26;;x;
5252;131;210;154;;x;
5253;173;0;27;;x;
5254;5;3;155;;x;
5255;47;6;28;;x;
5256;89;9;156;;x;
5257;131;12;29;;x;
5258;173;15;157;;x;
5259;5;18;30;;x;
5260;47;21;158;;x;
5261;89;24;31;;x;
5262;131;27;159;;x;
5263;173;30;32;;x;
5264;5;33;160;;x;
5265;47;36;33;;x;
5266;89;39;161;;x;
5267;131;42;34;;x;
5268;173;45;162;;x;
5269;5;48;35;;x;
5270;47;51;163;;x;
5271;89;54;36;;x;
5272;131;57;164;;x;
5273;173;60;37;;x;
5274;5;63;165;;x;
5275;47;66;38;;x;
5276;89;69;166;;x;
5277;131;72;39;;x;
5278;173;75;167;;x;
5279;5;78;40;;x;
5280;47;81;168;;x;
5281;89;84;41;;x;
5282;131;87;169;;x;
5283;173;90;42;;x;
5284;5;93;170;;x;
5285;47;96;43;;x;
5286;89;99;171;;x;
5287;131;102;44;;x;
5288;173;105;172;;x;
5289;5;108;45;;x;
5290;47;111;173;;x;
5291;89;114;46;;x;
5292;131;117;174;;x;
5293;173;120;47;;x;
5294;5;123;175;;x;
5295;47;126;48;;x;
5296;89;129;176;;x;
5297;131;132;49;;x;
5298;173;135;177;;x;
5299;5;138;50;;x;
5300;47;141;178;;x;
5301;89;144;51;;x;
5302;131;147;179;;x;
5303;173;150;52;;x;
5304;5;153;180;;x;
5305;47;156;53;;x;
5306;89;159;181;;x;
5307;131;162;54;;x;
5308;173;165;182;;x;
5309;5;168;55;;x;
5310;47;171;183;;x;
5311;89;174;56;;x;
5312;131;177;184;;x;
5313;173;180;57;;x;
5314;5;183;185;;x;
5315;47;186;58;;x;
5316;89;189;186;;x;
5317;131;192;59;;x;
5318;173;195;187;;x;
5319;5;198;60;;x;
5320;47;201;188;;x;
5321;89;204;61;;x;
5322;131;207;189;;x;
5323;173;210;62;;x;
5324;5;0;190;;x;
5325;47;3;63;;x;
5326;89;6;191;;x;
5327;131;9;64;;x;
5328;173;12;192;;x;
5329;5;15;65;;x;
5330;47;18;193;;x;
5331;89;21;66;;x;
5332;131;24;194;;x;
5333;173;27;67;;x;
5334;5;30;195;;x;
5335;47;33;68;;x;
5336;89;36;196;;x;
5337;131;39;69;;x;
5338;173;42;197;;x;
5339;5;45;70;;x;
5340;47;48;198;;x;
5341;89;51;71;;x;
5342;131;54;199;;x;
5343;173;57;72;;x;
5344;5;60;200;;x;
5345;47;63;73;;x;
5346;89;66;201;;x;
5347;131;69;74;;x;
5348;173;72;202;;x;
5349;5;75;75;;x;
5350;47;78;203;;x;
5351;89;81;76;;x;
5352;131;84;204;;x;
5353;173;87;77;;x;
5354;5;90;205;;x;
5355;47;93;78;;x;
5356;89;96;206;;x;
5357;131;99;79;;x;
5358;173;102;207;;x;
5359;5;105;80;;x;
5360;47;108;208;;x;
5361;89;111;81;;x;
5362;131;114;209;;x;
5363;173;117;82;;x;
5364;5;120;210;;x;
5365;47;123;83;;x;
5366;89;126;211;;x;
5367;131;129;84;;x;
5368;173;132;212;;x;
5369;5;135;85;;x;
5370;47;138;213;;x;
5371;89;141;86;;x;
5372;131;144;214;;x;
5373;173;147;87;;x;
5374;5;150;215;;x;
5375;47;153;88;;x;
5376;89;156;216;;x;
5377;131;159;89;;x;
5378;173;162;217;;x;
5379;5;165;90;;x;
5380;47;168;218;;x;
5381;89;171;91;;x;
5382;131;174;219;;x;
5383;173;177;92;;x;
5384;5;180;220;;x;
5385;47;183;93;;x;
5386;89;186;221;;x;
5387;131;189;94;;x;
5388;173;192;222;;x;
5389;5;195;95;;x;
5390;47;198;223;;x;
5391;89;201;96;;x;
5392;131;204;224;;x;
5393;173;207;97;;x;
5394;5;210;225;;x;
5395;47;0;98;;x;
5396;89;3;226;;x;
5397;131;6;99;;x;
5398;173;9;227;;x;
5399;5;12;0;;x;
5400;47;15;128;;x;
5401;89;18;1;;x;
5402;131;21;129;;x;
5403;173;24;2;;x;
5404;5;27;130;;x;
5405;47;30;3;;x;
5406;89;33;131;;x;
5407;131;36;4;;x;
5408;173;39;132;;x;
